image = 00259; scale_factor = 0.76538; x =  655; y = 786; confidence = 0.00; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00267; scale_factor = 1.87460; x =  819; y = 311; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00267; scale_factor = 1.87460; x =   91; y = 154; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 0.76538; x = 1328; y = 670; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.19782; x = 1167; y = 332; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.19782; x = 1241; y = 342; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.19782; x = 1343; y = 440; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.19782; x =  488; y = 571; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.19782; x =  512; y = 399; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.19782; x =  520; y =  83; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.87460; x = 1216; y = 322; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.87460; x =  476; y = 530; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.87460; x =  523; y =  44; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00268; scale_factor = 1.87460; x =  582; y = 464; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 0.48906; x =  530; y = 560; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.19782; x = 1258; y = 249; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.19782; x =  424; y = 722; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x = 1071; y = 267; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x = 1100; y = 574; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00269; scale_factor = 1.87460; x = 1113; y = 110; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.19782; x =  249; y = 422; confidence = 0.27; T.S. Type =  2; x_g =  268; y_g = 440; width  50; hight  51; HIT
image = 00270; scale_factor = 1.87460; x = 1133; y = 713; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  307; y = 118; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  585; y = 377; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00270; scale_factor = 1.87460; x =  958; y = 469; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 0.48906; x =  993; y = 356; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 0.76538; x =  525; y = 380; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.19782; x = 1162; y = 492; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.19782; x = 1337; y = 747; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.19782; x =  580; y = 154; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.19782; x =  928; y = 117; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x = 1115; y = 530; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x = 1127; y = 290; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x = 1217; y = 691; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x = 1315; y = 423; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x =  268; y = 321; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x =  832; y = 106; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00271; scale_factor = 1.87460; x =  842; y =  96; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 0.48906; x =  221; y = 609; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 0.76538; x =  125; y = 543; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 0.76538; x =  685; y = 384; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x = 1181; y = 178; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x = 1191; y = 443; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x = 1220; y = 191; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x = 1230; y = 485; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x =  166; y =  83; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.19782; x =  431; y = 543; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x = 1248; y = 561; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x =  184; y = 159; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x =  278; y = 599; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00272; scale_factor = 1.87460; x =  417; y = 169; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 0.48906; x =  822; y = 633; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 0.76538; x =  582; y = 255; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.19782; x = 1070; y = 645; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.19782; x = 1209; y = 370; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  317; y = 106; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  464; y =  49; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  475; y =  51; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  565; y = 790; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  632; y = 215; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  724; y = 363; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00273; scale_factor = 1.87460; x =  795; y = 203; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 0.48906; x =  243; y = 111; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 0.76538; x = 1192; y = 227; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x =  182; y = 288; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x =   22; y = 495; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.19782; x =  465; y = 659; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x = 1067; y = 315; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x = 1209; y = 592; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x = 1311; y = 624; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  209; y = 756; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  259; y =  84; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  279; y = 279; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  331; y = 561; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =   70; y = 106; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00274; scale_factor = 1.87460; x =  782; y = 263; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 0.48906; x =  223; y = 649; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 0.76538; x =  812; y = 636; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.19782; x =  145; y = 643; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  101; y = 739; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x = 1138; y =  54; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x = 1322; y = 536; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  178; y = 618; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  374; y = 686; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  594; y = 194; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  599; y =  57; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00275; scale_factor = 1.87460; x =  733; y =  55; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 0.76538; x =  170; y = 346; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 0.76538; x =  398; y = 392; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 0.76538; x =  917; y = 655; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.19782; x =  422; y = 466; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.19782; x =  747; y = 164; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x = 1115; y = 199; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x = 1230; y = 741; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x = 1323; y = 133; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x =   24; y = 485; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x =  374; y =  50; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x =  728; y = 498; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x =  775; y = 470; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00276; scale_factor = 1.87460; x =  894; y = 435; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00277; scale_factor = 0.31250; x =  658; y = 293; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00277; scale_factor = 0.76538; x = 1106; y = 380; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00277; scale_factor = 1.87460; x = 1121; y =  53; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00277; scale_factor = 1.87460; x = 1174; y = 194; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00277; scale_factor = 1.87460; x = 1329; y = 103; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00277; scale_factor = 1.87460; x =  145; y = 420; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00277; scale_factor = 1.87460; x =  278; y =  64; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00277; scale_factor = 1.87460; x =  488; y = 159; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00277; scale_factor = 1.87460; x =  839; y = 435; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 0.31250; x = 1265; y = 773; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 0.48906; x =  983; y = 554; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.19782; x = 1058; y = 583; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.19782; x = 1141; y = 679; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.19782; x =  249; y = 747; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.19782; x =  372; y = 391; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.19782; x =  574; y = 245; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.19782; x =  581; y =  86; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.19782; x =  755; y = 184; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.19782; x =  918; y = 333; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.87460; x = 1240; y = 616; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.87460; x = 1330; y = 733; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.87460; x =  186; y = 688; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.87460; x =  198; y = 269; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.87460; x =  684; y = 310; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.87460; x =  948; y = 263; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00278; scale_factor = 1.87460; x =  955; y = 529; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 0.76538; x =  268; y = 650; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.19782; x =  146; y = 146; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.19782; x =  788; y = 520; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x = 1083; y = 274; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x = 1122; y = 594; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x =  118; y = 523; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x = 1259; y = 273; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x =  222; y = 643; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x =  263; y = 319; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x =  370; y = 212; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x =  479; y = 628; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x =  538; y = 227; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x =   59; y = 641; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x =  668; y = 157; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00279; scale_factor = 1.87460; x =  673; y = 482; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.19782; x =  438; y = 308; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.19782; x =  585; y = 147; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.19782; x =  908; y = 514; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.87460; x = 1094; y = 689; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.87460; x = 1203; y = 769; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.87460; x = 1217; y = 794; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.87460; x = 1220; y = 641; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.87460; x = 1248; y = 165; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.87460; x =  140; y = 651; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00280; scale_factor = 1.87460; x =  235; y = 405; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 0.48906; x =  871; y = 109; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 0.76538; x =  365; y = 685; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 0.76538; x =  917; y = 393; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.19782; x = 1146; y = 613; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.19782; x = 1333; y = 588; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.19782; x =  420; y = 503; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.19782; x =  484; y =  80; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.19782; x =  702; y = 122; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.19782; x =  819; y = 420; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.19782; x =  837; y = 249; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.87460; x = 1163; y = 479; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.87460; x = 1303; y = 273; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.87460; x =  528; y =  87; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.87460; x =  583; y = 649; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.87460; x =  653; y = 124; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00281; scale_factor = 1.87460; x =  709; y =  16; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 0.76538; x =  451; y = 441; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 0.76538; x =  822; y = 636; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.19782; x = 1328; y = 330; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.19782; x =  262; y = 167; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.87460; x = 1125; y = 617; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.87460; x = 1203; y = 341; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.87460; x = 1324; y = 106; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.87460; x =  154; y =  55; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.87460; x =  518; y = 160; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.87460; x =  532; y = 422; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.87460; x =  696; y = 151; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00282; scale_factor = 1.87460; x =  903; y = 373; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 0.48906; x = 1186; y = 440; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 0.76538; x =  117; y = 145; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 0.76538; x = 1258; y = 722; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 0.76538; x =  822; y = 636; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 0.76538; x =  923; y = 646; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.19782; x = 1125; y = 690; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.19782; x = 1256; y = 436; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.19782; x =   61; y =  90; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
image = 00283; scale_factor = 1.19782; x =  631; y = 215; confidence = 0.27; T.S. Type = -1; x_g = -001; y_g = -01; width -01; hight -01; MISS
