p = 0.168000; confidence = 0.440000; image = 0; scale_factor = 0.979780; x = 959; y = 294
p = 0.196100; confidence = 0.600000; image = 247; scale_factor = 0.393750; x = 1267; y = 248
p = 0.448300; confidence = 0.550000; image = 247; scale_factor = 0.472500; x = 1206; y = 274
p = 0.448300; confidence = 0.600000; image = 247; scale_factor = 0.472500; x = 1211; y = 273
p = 0.519200; confidence = 0.580000; image = 247; scale_factor = 0.567000; x = 1209; y = 266
p = 0.120200; confidence = 0.430000; image = 247; scale_factor = 0.680400; x = 1167; y = 242
p = 0.938000; confidence = 0.630000; image = 247; scale_factor = 0.680400; x = 1326; y = 257
p = 0.910800; confidence = 0.610000; image = 247; scale_factor = 0.680400; x = 1169; y = 374
p = 0.130300; confidence = 0.450000; image = 247; scale_factor = 0.816480; x = 1177; y = 243
p = 0.456500; confidence = 0.590000; image = 247; scale_factor = 0.816480; x = 1330; y = 257
p = 0.918100; confidence = 0.620000; image = 247; scale_factor = 0.816480; x = 1151; y = 382
p = 0.456500; confidence = 0.600000; image = 247; scale_factor = 0.816480; x = 1333; y = 255
p = 0.995900; confidence = 0.760000; image = 247; scale_factor = 0.816480; x = 1168; y = 376
p = 0.110100; confidence = 0.420000; image = 247; scale_factor = 0.979780; x = 1175; y = 245
p = 0.168000; confidence = 0.450000; image = 247; scale_factor = 0.979780; x = 985; y = 282
p = 0.110100; confidence = 0.470000; image = 247; scale_factor = 0.979780; x = 1211; y = 275
p = 0.110100; confidence = 0.470000; image = 247; scale_factor = 0.979780; x = 1212; y = 274
p = 0.409600; confidence = 0.540000; image = 247; scale_factor = 0.979780; x = 1331; y = 257
p = 0.995400; confidence = 0.840000; image = 247; scale_factor = 0.979780; x = 1159; y = 379
p = 0.995400; confidence = 0.820000; image = 247; scale_factor = 0.979780; x = 1166; y = 378
p = 0.994100; confidence = 0.890000; image = 247; scale_factor = 1.175730; x = 1159; y = 381
p = 0.994100; confidence = 0.850000; image = 247; scale_factor = 1.175730; x = 1170; y = 377
p = 0.994100; confidence = 0.880000; image = 247; scale_factor = 1.175730; x = 1162; y = 380
p = 0.139300; confidence = 0.510000; image = 247; scale_factor = 1.410880; x = 140; y = 185
p = 0.232600; confidence = 0.590000; image = 247; scale_factor = 1.410880; x = 1230; y = 275
p = 0.801700; confidence = 0.650000; image = 247; scale_factor = 1.410880; x = 1147; y = 385
p = 1.000000; confidence = 0.920000; image = 247; scale_factor = 1.410880; x = 1157; y = 381
p = 0.123700; confidence = 0.590000; image = 247; scale_factor = 1.693050; x = 948; y = 364
p = 0.984700; confidence = 0.840000; image = 247; scale_factor = 1.693050; x = 1152; y = 386
p = 0.984700; confidence = 0.850000; image = 247; scale_factor = 1.693050; x = 1169; y = 377
p = 1.000000; confidence = 0.920000; image = 247; scale_factor = 1.693050; x = 1158; y = 382
p = 0.977100; confidence = 0.740000; image = 247; scale_factor = 2.031660; x = 1148; y = 385
p = 0.120500; confidence = 0.520000; image = 248; scale_factor = 0.567000; x = 599; y = 216
p = 0.989000; confidence = 0.710000; image = 248; scale_factor = 0.567000; x = 553; y = 348
p = 0.539400; confidence = 0.610000; image = 248; scale_factor = 0.567000; x = 944; y = 634
p = 0.132800; confidence = 0.580000; image = 248; scale_factor = 0.680400; x = 600; y = 217
p = 0.990200; confidence = 0.740000; image = 248; scale_factor = 0.680400; x = 556; y = 363
p = 0.143800; confidence = 0.510000; image = 248; scale_factor = 0.816480; x = 600; y = 215
p = 0.991600; confidence = 0.890000; image = 248; scale_factor = 0.816480; x = 546; y = 366
p = 0.991600; confidence = 0.820000; image = 248; scale_factor = 0.816480; x = 554; y = 365
p = 0.815700; confidence = 0.650000; image = 248; scale_factor = 0.816480; x = 964; y = 435
p = 0.815700; confidence = 0.620000; image = 248; scale_factor = 0.816480; x = 963; y = 434
p = 0.815700; confidence = 0.620000; image = 248; scale_factor = 0.816480; x = 962; y = 435
p = 0.989900; confidence = 0.800000; image = 248; scale_factor = 0.979780; x = 554; y = 367
p = 1.000000; confidence = 0.900000; image = 248; scale_factor = 0.979780; x = 555; y = 360
p = 0.989900; confidence = 0.820000; image = 248; scale_factor = 0.979780; x = 559; y = 347
p = 0.156100; confidence = 0.580000; image = 248; scale_factor = 0.979780; x = 959; y = 433
p = 0.156100; confidence = 0.600000; image = 248; scale_factor = 0.979780; x = 962; y = 437
p = 1.000000; confidence = 0.900000; image = 248; scale_factor = 1.175730; x = 547; y = 365
p = 0.996200; confidence = 0.870000; image = 248; scale_factor = 1.175730; x = 537; y = 372
p = 0.993200; confidence = 0.870000; image = 248; scale_factor = 1.410880; x = 536; y = 374
p = 1.000000; confidence = 0.910000; image = 248; scale_factor = 1.693050; x = 536; y = 373
p = 1.000000; confidence = 0.910000; image = 248; scale_factor = 1.693050; x = 544; y = 366
p = 0.847200; confidence = 0.610000; image = 248; scale_factor = 2.031660; x = 187; y = 249
p = 0.751300; confidence = 0.610000; image = 248; scale_factor = 2.031660; x = 539; y = 337
p = 0.985000; confidence = 0.720000; image = 248; scale_factor = 2.031660; x = 526; y = 382
p = 0.103100; confidence = 0.560000; image = 249; scale_factor = 0.328120; x = 533; y = 166
p = 0.260000; confidence = 0.600000; image = 249; scale_factor = 0.472500; x = 820; y = 332
p = 0.318300; confidence = 0.560000; image = 249; scale_factor = 0.567000; x = 839; y = 338
p = 0.318300; confidence = 0.500000; image = 249; scale_factor = 0.567000; x = 827; y = 352
p = 0.112100; confidence = 0.570000; image = 249; scale_factor = 0.680400; x = 948; y = 417
p = 0.732600; confidence = 0.670000; image = 249; scale_factor = 0.816480; x = 951; y = 420
p = 0.130300; confidence = 0.480000; image = 249; scale_factor = 0.979780; x = 254; y = 257
p = 0.160200; confidence = 0.430000; image = 249; scale_factor = 0.979780; x = 530; y = 271
p = 0.156100; confidence = 0.580000; image = 249; scale_factor = 0.979780; x = 974; y = 418
p = 0.104700; confidence = 0.400000; image = 249; scale_factor = 1.175730; x = 248; y = 258
p = 0.568300; confidence = 0.520000; image = 249; scale_factor = 1.175730; x = 533; y = 272
p = 0.129600; confidence = 0.440000; image = 249; scale_factor = 1.175730; x = 532; y = 271
p = 0.120000; confidence = 0.530000; image = 249; scale_factor = 1.175730; x = 431; y = 472
p = 0.424200; confidence = 0.600000; image = 249; scale_factor = 1.410880; x = 532; y = 269
p = 0.169800; confidence = 0.500000; image = 249; scale_factor = 1.410880; x = 1211; y = 347
p = 0.171500; confidence = 0.510000; image = 249; scale_factor = 1.693050; x = 1254; y = 256
p = 0.123700; confidence = 0.550000; image = 249; scale_factor = 1.693050; x = 949; y = 395
p = 0.122600; confidence = 0.570000; image = 249; scale_factor = 1.693050; x = 1135; y = 366
p = 0.128100; confidence = 0.500000; image = 249; scale_factor = 2.031660; x = 1310; y = 298
p = 0.139200; confidence = 0.600000; image = 249; scale_factor = 2.031660; x = 1057; y = 382
p = 0.108900; confidence = 0.430000; image = 250; scale_factor = 0.567000; x = 1101; y = 301
p = 0.143700; confidence = 0.610000; image = 250; scale_factor = 0.567000; x = 84; y = 474
p = 0.196500; confidence = 0.410000; image = 250; scale_factor = 0.816480; x = 997; y = 266
p = 0.815700; confidence = 0.670000; image = 250; scale_factor = 0.816480; x = 990; y = 406
p = 0.170700; confidence = 0.700000; image = 250; scale_factor = 0.816480; x = 85; y = 474
p = 0.617400; confidence = 0.500000; image = 250; scale_factor = 0.979780; x = 364; y = 282
p = 0.617400; confidence = 0.500000; image = 250; scale_factor = 0.979780; x = 365; y = 284
p = 0.522400; confidence = 0.540000; image = 250; scale_factor = 0.979780; x = 1211; y = 282
p = 0.145300; confidence = 0.700000; image = 250; scale_factor = 0.979780; x = 83; y = 476
p = 0.988400; confidence = 0.820000; image = 250; scale_factor = 0.979780; x = 987; y = 410
p = 0.987600; confidence = 0.760000; image = 250; scale_factor = 0.979780; x = 991; y = 412
p = 0.124700; confidence = 0.480000; image = 250; scale_factor = 1.175730; x = 363; y = 285
p = 0.124700; confidence = 0.490000; image = 250; scale_factor = 1.175730; x = 362; y = 283
p = 0.944100; confidence = 0.610000; image = 250; scale_factor = 1.175730; x = 1210; y = 281
p = 0.944100; confidence = 0.650000; image = 250; scale_factor = 1.175730; x = 1209; y = 283
p = 0.124700; confidence = 0.420000; image = 250; scale_factor = 1.175730; x = 363; y = 282
p = 0.740500; confidence = 0.670000; image = 250; scale_factor = 1.175730; x = 991; y = 413
p = 0.984200; confidence = 0.750000; image = 250; scale_factor = 1.175730; x = 989; y = 411
p = 0.120000; confidence = 0.550000; image = 250; scale_factor = 1.175730; x = 433; y = 470
p = 0.740500; confidence = 0.670000; image = 250; scale_factor = 1.175730; x = 991; y = 413
p = 0.740500; confidence = 0.640000; image = 250; scale_factor = 1.175730; x = 994; y = 415
p = 0.904300; confidence = 0.610000; image = 250; scale_factor = 1.410880; x = 1211; y = 276
p = 0.323300; confidence = 0.540000; image = 250; scale_factor = 1.410880; x = 1212; y = 279
p = 0.347500; confidence = 0.540000; image = 250; scale_factor = 1.693050; x = 1011; y = 246
p = 0.246100; confidence = 0.550000; image = 250; scale_factor = 1.693050; x = 1210; y = 278
p = 0.171500; confidence = 0.550000; image = 250; scale_factor = 1.693050; x = 1237; y = 240
p = 0.144700; confidence = 0.510000; image = 250; scale_factor = 1.693050; x = 270; y = 347
p = 0.144700; confidence = 0.500000; image = 250; scale_factor = 1.693050; x = 270; y = 347
p = 0.973200; confidence = 0.760000; image = 251; scale_factor = 0.472500; x = 1117; y = 464
p = 0.973200; confidence = 0.760000; image = 251; scale_factor = 0.472500; x = 1120; y = 459
p = 0.981000; confidence = 0.890000; image = 251; scale_factor = 0.567000; x = 1118; y = 460
p = 0.981000; confidence = 0.880000; image = 251; scale_factor = 0.567000; x = 1121; y = 462
p = 0.981800; confidence = 0.740000; image = 251; scale_factor = 0.680400; x = 1123; y = 466
p = 0.981800; confidence = 0.780000; image = 251; scale_factor = 0.680400; x = 1122; y = 454
p = 0.110100; confidence = 0.420000; image = 251; scale_factor = 0.979780; x = 1155; y = 277
p = 0.188200; confidence = 0.530000; image = 251; scale_factor = 1.175730; x = 1285; y = 339
p = 0.120000; confidence = 0.510000; image = 251; scale_factor = 1.175730; x = 502; y = 460
p = 0.114800; confidence = 0.550000; image = 251; scale_factor = 1.410880; x = 1284; y = 338
p = 0.114800; confidence = 0.530000; image = 251; scale_factor = 1.410880; x = 1283; y = 345
p = 0.274200; confidence = 0.550000; image = 251; scale_factor = 2.031660; x = 1071; y = 272
p = 0.274200; confidence = 0.550000; image = 251; scale_factor = 2.031660; x = 1071; y = 272
p = 0.132600; confidence = 0.510000; image = 251; scale_factor = 2.031660; x = 508; y = 333
p = 0.546900; confidence = 0.530000; image = 252; scale_factor = 0.680400; x = 1135; y = 285
p = 0.130300; confidence = 0.400000; image = 252; scale_factor = 0.816480; x = 1152; y = 307
p = 0.154400; confidence = 0.400000; image = 252; scale_factor = 0.979780; x = 305; y = 296
p = 0.104700; confidence = 0.420000; image = 252; scale_factor = 1.175730; x = 251; y = 269
p = 0.383000; confidence = 0.630000; image = 252; scale_factor = 1.410880; x = 1338; y = 462
p = 0.246100; confidence = 0.520000; image = 252; scale_factor = 1.693050; x = 1098; y = 276
p = 0.122600; confidence = 0.540000; image = 252; scale_factor = 1.693050; x = 1220; y = 377
p = 0.189500; confidence = 0.530000; image = 252; scale_factor = 2.031660; x = 847; y = 256
p = 0.189500; confidence = 0.500000; image = 252; scale_factor = 2.031660; x = 846; y = 256
p = 0.108500; confidence = 0.540000; image = 253; scale_factor = 0.328120; x = 980; y = 221
p = 0.160200; confidence = 0.420000; image = 253; scale_factor = 0.979780; x = 499; y = 264
p = 0.111100; confidence = 0.410000; image = 253; scale_factor = 0.979780; x = 834; y = 256
p = 0.110100; confidence = 0.400000; image = 253; scale_factor = 0.979780; x = 1104; y = 304
p = 0.280400; confidence = 0.550000; image = 253; scale_factor = 1.175730; x = 1057; y = 180
p = 0.179100; confidence = 0.510000; image = 253; scale_factor = 1.410880; x = 1056; y = 181
p = 0.198500; confidence = 0.570000; image = 253; scale_factor = 1.410880; x = 215; y = 339
p = 0.129700; confidence = 0.500000; image = 253; scale_factor = 1.693050; x = 1057; y = 180
p = 0.129700; confidence = 0.500000; image = 253; scale_factor = 1.693050; x = 1056; y = 181
p = 0.769800; confidence = 0.610000; image = 253; scale_factor = 1.693050; x = 217; y = 341
p = 0.818400; confidence = 0.610000; image = 253; scale_factor = 1.693050; x = 1064; y = 389
p = 0.521700; confidence = 0.630000; image = 253; scale_factor = 1.693050; x = 1050; y = 428
p = 0.521700; confidence = 0.610000; image = 253; scale_factor = 1.693050; x = 1052; y = 426
p = 0.436300; confidence = 0.680000; image = 253; scale_factor = 2.031660; x = 1050; y = 430
p = 0.139200; confidence = 0.600000; image = 253; scale_factor = 2.031660; x = 1063; y = 390
p = 0.814200; confidence = 0.840000; image = 254; scale_factor = 0.393750; x = 1223; y = 505
p = 0.735400; confidence = 0.870000; image = 254; scale_factor = 0.393750; x = 1224; y = 510
p = 0.814200; confidence = 0.870000; image = 254; scale_factor = 0.393750; x = 1223; y = 516
p = 0.814200; confidence = 0.840000; image = 254; scale_factor = 0.393750; x = 1219; y = 514
p = 0.902500; confidence = 0.850000; image = 254; scale_factor = 0.472500; x = 1223; y = 501
p = 0.902500; confidence = 0.890000; image = 254; scale_factor = 0.472500; x = 1217; y = 516
p = 1.000000; confidence = 0.900000; image = 254; scale_factor = 0.472500; x = 1221; y = 502
p = 0.345300; confidence = 0.610000; image = 254; scale_factor = 0.567000; x = 1205; y = 499
p = 0.130300; confidence = 0.430000; image = 254; scale_factor = 0.979780; x = 225; y = 309
p = 0.148700; confidence = 0.510000; image = 254; scale_factor = 0.979780; x = 510; y = 413
p = 0.232600; confidence = 0.510000; image = 254; scale_factor = 1.410880; x = 1332; y = 285
p = 0.232600; confidence = 0.560000; image = 254; scale_factor = 1.410880; x = 1331; y = 283
p = 0.232600; confidence = 0.530000; image = 254; scale_factor = 1.410880; x = 1317; y = 314
p = 0.283200; confidence = 0.500000; image = 254; scale_factor = 1.693050; x = 173; y = 296
p = 0.142300; confidence = 0.500000; image = 255; scale_factor = 0.393750; x = 423; y = 179
p = 0.186700; confidence = 0.520000; image = 255; scale_factor = 0.472500; x = 827; y = 217
p = 0.121200; confidence = 0.410000; image = 255; scale_factor = 0.680400; x = 903; y = 248
p = 0.718900; confidence = 0.630000; image = 255; scale_factor = 0.816480; x = 809; y = 221
p = 0.364100; confidence = 0.520000; image = 255; scale_factor = 0.816480; x = 928; y = 376
p = 0.364100; confidence = 0.510000; image = 255; scale_factor = 0.816480; x = 928; y = 377
p = 0.264500; confidence = 0.500000; image = 255; scale_factor = 0.816480; x = 1304; y = 344
p = 0.182900; confidence = 0.510000; image = 255; scale_factor = 0.816480; x = 957; y = 445
p = 0.859400; confidence = 0.640000; image = 255; scale_factor = 0.979780; x = 830; y = 222
p = 0.143200; confidence = 0.530000; image = 255; scale_factor = 0.979780; x = 351; y = 409
p = 0.104700; confidence = 0.430000; image = 255; scale_factor = 1.175730; x = 154; y = 250
p = 0.854900; confidence = 0.680000; image = 255; scale_factor = 1.175730; x = 783; y = 242
p = 0.115400; confidence = 0.530000; image = 255; scale_factor = 1.175730; x = 354; y = 409
p = 0.188200; confidence = 0.540000; image = 255; scale_factor = 1.175730; x = 1259; y = 377
p = 0.115400; confidence = 0.530000; image = 255; scale_factor = 1.175730; x = 355; y = 410
p = 0.118700; confidence = 0.500000; image = 255; scale_factor = 1.693050; x = 306; y = 190
p = 0.386600; confidence = 0.610000; image = 255; scale_factor = 1.693050; x = 785; y = 236
p = 0.615200; confidence = 0.660000; image = 255; scale_factor = 2.031660; x = 780; y = 241
p = 0.274200; confidence = 0.550000; image = 255; scale_factor = 2.031660; x = 962; y = 300
p = 0.274200; confidence = 0.550000; image = 255; scale_factor = 2.031660; x = 962; y = 300
p = 0.188000; confidence = 0.520000; image = 255; scale_factor = 2.031660; x = 1161; y = 289
p = 0.118700; confidence = 0.500000; image = 256; scale_factor = 1.693050; x = 362; y = 174
p = 0.328700; confidence = 0.640000; image = 256; scale_factor = 1.693050; x = 104; y = 254
p = 0.247900; confidence = 0.540000; image = 256; scale_factor = 1.693050; x = 858; y = 261
p = 0.170900; confidence = 0.550000; image = 256; scale_factor = 1.693050; x = 284; y = 334
p = 0.144700; confidence = 0.510000; image = 256; scale_factor = 1.693050; x = 166; y = 344
p = 0.122600; confidence = 0.500000; image = 256; scale_factor = 1.693050; x = 1178; y = 356
p = 0.189500; confidence = 0.550000; image = 256; scale_factor = 2.031660; x = 859; y = 260
p = 0.107200; confidence = 0.530000; image = 256; scale_factor = 2.031660; x = 171; y = 341
p = 0.127600; confidence = 0.500000; image = 256; scale_factor = 2.031660; x = 402; y = 345
p = 0.152700; confidence = 0.410000; image = 257; scale_factor = 0.567000; x = 333; y = 262
p = 0.167700; confidence = 0.420000; image = 257; scale_factor = 0.680400; x = 331; y = 263
p = 0.105100; confidence = 0.500000; image = 257; scale_factor = 0.816480; x = 1061; y = 605
p = 0.236100; confidence = 0.540000; image = 257; scale_factor = 0.979780; x = 944; y = 186
p = 0.111100; confidence = 0.410000; image = 257; scale_factor = 0.979780; x = 828; y = 281
p = 0.194300; confidence = 0.550000; image = 257; scale_factor = 1.175730; x = 946; y = 186
p = 0.269600; confidence = 0.520000; image = 257; scale_factor = 1.175730; x = 911; y = 330
p = 0.373600; confidence = 0.540000; image = 257; scale_factor = 1.175730; x = 996; y = 389
p = 0.118900; confidence = 0.560000; image = 257; scale_factor = 1.410880; x = 942; y = 186
p = 0.325500; confidence = 0.510000; image = 257; scale_factor = 1.410880; x = 907; y = 316
p = 0.247900; confidence = 0.530000; image = 257; scale_factor = 1.693050; x = 835; y = 248
p = 0.189500; confidence = 0.540000; image = 257; scale_factor = 2.031660; x = 835; y = 247
p = 0.564000; confidence = 0.620000; image = 257; scale_factor = 2.031660; x = 908; y = 236
p = 0.199200; confidence = 0.530000; image = 258; scale_factor = 0.273440; x = 1141; y = 296
p = 0.210500; confidence = 0.510000; image = 258; scale_factor = 0.328120; x = 1140; y = 303
p = 0.229600; confidence = 0.570000; image = 258; scale_factor = 1.175730; x = 768; y = 254
p = 0.267600; confidence = 0.560000; image = 258; scale_factor = 1.175730; x = 1100; y = 376
p = 0.115400; confidence = 0.540000; image = 258; scale_factor = 1.175730; x = 344; y = 459
p = 0.164700; confidence = 0.540000; image = 258; scale_factor = 1.410880; x = 316; y = 210
p = 0.143000; confidence = 0.570000; image = 258; scale_factor = 1.410880; x = 767; y = 256
p = 0.232600; confidence = 0.530000; image = 258; scale_factor = 1.410880; x = 1312; y = 293
p = 0.325000; confidence = 0.540000; image = 258; scale_factor = 1.693050; x = 304; y = 263
p = 0.102300; confidence = 0.540000; image = 258; scale_factor = 1.693050; x = 766; y = 253
p = 0.325000; confidence = 0.550000; image = 258; scale_factor = 1.693050; x = 304; y = 263
p = 0.507600; confidence = 0.650000; image = 258; scale_factor = 1.693050; x = 457; y = 433
p = 0.254600; confidence = 0.510000; image = 258; scale_factor = 2.031660; x = 306; y = 261
p = 0.188000; confidence = 0.510000; image = 258; scale_factor = 2.031660; x = 1158; y = 295
p = 0.128100; confidence = 0.510000; image = 258; scale_factor = 2.031660; x = 1228; y = 262
p = 0.139200; confidence = 0.510000; image = 258; scale_factor = 2.031660; x = 988; y = 358
p = 0.670800; confidence = 0.650000; image = 259; scale_factor = 0.472500; x = 628; y = 219
p = 0.120500; confidence = 0.500000; image = 259; scale_factor = 0.567000; x = 660; y = 239
p = 0.119300; confidence = 0.560000; image = 259; scale_factor = 0.567000; x = 248; y = 462
p = 0.115400; confidence = 0.550000; image = 259; scale_factor = 1.175730; x = 289; y = 402
p = 0.115400; confidence = 0.550000; image = 259; scale_factor = 1.175730; x = 289; y = 402
p = 0.115400; confidence = 0.510000; image = 259; scale_factor = 1.175730; x = 378; y = 432
p = 0.126100; confidence = 0.510000; image = 259; scale_factor = 1.175730; x = 984; y = 462
p = 0.118900; confidence = 0.520000; image = 259; scale_factor = 1.410880; x = 947; y = 166
p = 0.189500; confidence = 0.510000; image = 259; scale_factor = 2.031660; x = 951; y = 284
p = 0.189500; confidence = 0.550000; image = 259; scale_factor = 2.031660; x = 951; y = 285
p = 0.869800; confidence = 0.860000; image = 260; scale_factor = 0.328120; x = 1122; y = 615
p = 0.869800; confidence = 0.810000; image = 260; scale_factor = 0.328120; x = 1126; y = 606
p = 0.869800; confidence = 0.830000; image = 260; scale_factor = 0.328120; x = 1122; y = 620
p = 0.869800; confidence = 0.850000; image = 260; scale_factor = 0.328120; x = 1130; y = 614
p = 1.000000; confidence = 0.920000; image = 260; scale_factor = 0.393750; x = 1132; y = 607
p = 1.000000; confidence = 0.910000; image = 260; scale_factor = 0.393750; x = 1134; y = 610
p = 1.000000; confidence = 0.900000; image = 260; scale_factor = 0.393750; x = 1135; y = 610
p = 0.158500; confidence = 0.440000; image = 260; scale_factor = 0.567000; x = 501; y = 274
p = 0.166200; confidence = 0.440000; image = 260; scale_factor = 0.567000; x = 1046; y = 253
p = 0.168300; confidence = 0.510000; image = 260; scale_factor = 0.816480; x = 311; y = 479
p = 0.118900; confidence = 0.520000; image = 260; scale_factor = 1.410880; x = 834; y = 179
p = 0.334700; confidence = 0.540000; image = 260; scale_factor = 1.693050; x = 453; y = 304
p = 0.111100; confidence = 0.400000; image = 261; scale_factor = 0.979780; x = 830; y = 304
p = 0.168000; confidence = 0.420000; image = 261; scale_factor = 0.979780; x = 1025; y = 312
p = 0.110100; confidence = 0.420000; image = 261; scale_factor = 0.979780; x = 1131; y = 317
p = 0.129600; confidence = 0.420000; image = 261; scale_factor = 1.175730; x = 447; y = 251
p = 0.124700; confidence = 0.460000; image = 261; scale_factor = 1.175730; x = 336; y = 305
p = 0.136200; confidence = 0.460000; image = 261; scale_factor = 1.175730; x = 1024; y = 314
p = 0.114800; confidence = 0.500000; image = 261; scale_factor = 1.410880; x = 1309; y = 339
p = 0.114800; confidence = 0.510000; image = 261; scale_factor = 1.410880; x = 1321; y = 347
p = 0.128900; confidence = 0.520000; image = 261; scale_factor = 1.693050; x = 575; y = 309
p = 0.247900; confidence = 0.500000; image = 261; scale_factor = 1.693050; x = 906; y = 296
p = 0.135700; confidence = 0.530000; image = 262; scale_factor = 0.273440; x = 323; y = 340
p = 0.135700; confidence = 0.540000; image = 262; scale_factor = 0.273440; x = 323; y = 349
p = 0.986400; confidence = 0.740000; image = 262; scale_factor = 0.328120; x = 324; y = 331
p = 0.986400; confidence = 0.730000; image = 262; scale_factor = 0.328120; x = 327; y = 341
p = 0.769000; confidence = 0.680000; image = 262; scale_factor = 0.328120; x = 332; y = 350
p = 0.991200; confidence = 0.830000; image = 262; scale_factor = 0.393750; x = 329; y = 334
p = 0.991200; confidence = 0.890000; image = 262; scale_factor = 0.393750; x = 326; y = 340
p = 0.991200; confidence = 0.870000; image = 262; scale_factor = 0.393750; x = 327; y = 345
p = 0.910300; confidence = 0.670000; image = 262; scale_factor = 0.472500; x = 318; y = 353
p = 0.995800; confidence = 0.800000; image = 262; scale_factor = 0.472500; x = 312; y = 338
p = 0.874100; confidence = 0.620000; image = 262; scale_factor = 0.472500; x = 888; y = 332
p = 0.910300; confidence = 0.690000; image = 262; scale_factor = 0.472500; x = 329; y = 358
p = 0.930900; confidence = 0.620000; image = 262; scale_factor = 0.567000; x = 308; y = 338
p = 0.930900; confidence = 0.690000; image = 262; scale_factor = 0.567000; x = 308; y = 326
p = 0.405400; confidence = 0.590000; image = 262; scale_factor = 0.567000; x = 306; y = 354
p = 0.996600; confidence = 0.740000; image = 262; scale_factor = 0.567000; x = 310; y = 339
p = 0.124700; confidence = 0.460000; image = 262; scale_factor = 1.175730; x = 366; y = 302
p = 0.124700; confidence = 0.480000; image = 262; scale_factor = 1.175730; x = 361; y = 303
p = 0.117900; confidence = 0.510000; image = 262; scale_factor = 1.410880; x = 1089; y = 235
p = 0.132600; confidence = 0.510000; image = 262; scale_factor = 2.031660; x = 480; y = 383
p = 0.331600; confidence = 0.540000; image = 263; scale_factor = 0.979780; x = 650; y = 251
p = 0.331600; confidence = 0.500000; image = 263; scale_factor = 0.979780; x = 650; y = 250
p = 0.154400; confidence = 0.410000; image = 264; scale_factor = 0.979780; x = 320; y = 278
p = 0.463000; confidence = 0.540000; image = 264; scale_factor = 1.175730; x = 826; y = 303
p = 0.463000; confidence = 0.530000; image = 264; scale_factor = 1.175730; x = 822; y = 306
p = 0.463000; confidence = 0.550000; image = 264; scale_factor = 1.175730; x = 826; y = 304
p = 0.169800; confidence = 0.510000; image = 264; scale_factor = 1.410880; x = 1220; y = 330
p = 0.121200; confidence = 0.440000; image = 265; scale_factor = 0.680400; x = 856; y = 307
p = 0.121200; confidence = 0.430000; image = 265; scale_factor = 0.680400; x = 857; y = 305
p = 0.165200; confidence = 0.550000; image = 265; scale_factor = 0.816480; x = 718; y = 335
p = 0.131400; confidence = 0.480000; image = 265; scale_factor = 0.816480; x = 854; y = 306
p = 0.621400; confidence = 0.620000; image = 265; scale_factor = 0.979780; x = 72; y = 240
p = 0.621400; confidence = 0.650000; image = 265; scale_factor = 0.979780; x = 69; y = 240
p = 0.111100; confidence = 0.410000; image = 265; scale_factor = 0.979780; x = 857; y = 304
p = 0.373600; confidence = 0.540000; image = 265; scale_factor = 1.175730; x = 976; y = 378
p = 0.164700; confidence = 0.530000; image = 265; scale_factor = 1.410880; x = 311; y = 184
p = 0.231800; confidence = 0.500000; image = 265; scale_factor = 1.410880; x = 307; y = 398
p = 0.367400; confidence = 0.610000; image = 265; scale_factor = 2.031660; x = 580; y = 208
p = 0.139200; confidence = 0.500000; image = 265; scale_factor = 2.031660; x = 1006; y = 363
p = 0.139200; confidence = 0.550000; image = 265; scale_factor = 2.031660; x = 1005; y = 364
p = 0.109800; confidence = 0.430000; image = 266; scale_factor = 0.567000; x = 920; y = 248
p = 0.166200; confidence = 0.480000; image = 266; scale_factor = 0.567000; x = 963; y = 246
p = 0.355200; confidence = 0.510000; image = 266; scale_factor = 0.680400; x = 1001; y = 202
p = 0.121200; confidence = 0.490000; image = 266; scale_factor = 0.680400; x = 913; y = 252
p = 0.355200; confidence = 0.500000; image = 266; scale_factor = 0.680400; x = 1004; y = 199
p = 0.948200; confidence = 0.640000; image = 266; scale_factor = 0.816480; x = 1023; y = 387
p = 0.111100; confidence = 0.400000; image = 266; scale_factor = 0.979780; x = 930; y = 297
p = 0.937900; confidence = 0.680000; image = 266; scale_factor = 0.979780; x = 1018; y = 389
p = 0.937900; confidence = 0.640000; image = 266; scale_factor = 0.979780; x = 1018; y = 388
p = 0.996400; confidence = 0.880000; image = 266; scale_factor = 1.175730; x = 1016; y = 389
p = 0.996400; confidence = 0.880000; image = 266; scale_factor = 1.175730; x = 1015; y = 387
p = 0.325500; confidence = 0.500000; image = 266; scale_factor = 1.410880; x = 913; y = 290
p = 0.868400; confidence = 0.680000; image = 266; scale_factor = 1.410880; x = 1017; y = 387
p = 0.323300; confidence = 0.500000; image = 266; scale_factor = 1.410880; x = 1180; y = 264
p = 0.993100; confidence = 0.780000; image = 266; scale_factor = 1.410880; x = 1012; y = 384
p = 0.993100; confidence = 0.730000; image = 266; scale_factor = 1.410880; x = 1013; y = 388
p = 0.247900; confidence = 0.510000; image = 266; scale_factor = 1.693050; x = 911; y = 290
p = 0.564500; confidence = 0.680000; image = 267; scale_factor = 0.680400; x = 1147; y = 607
p = 0.587200; confidence = 0.610000; image = 267; scale_factor = 0.816480; x = 1145; y = 602
p = 0.171500; confidence = 0.520000; image = 267; scale_factor = 1.693050; x = 1313; y = 309
p = 0.121200; confidence = 0.400000; image = 268; scale_factor = 0.680400; x = 860; y = 263
