p = 0.399800; confidence = 0.710000; image = 1; scale_factor = 0.567000; x = 124; y = 315
p = 0.170900; confidence = 0.540000; image = 237; scale_factor = 0.567000; x = 876; y = 393
p = 0.170900; confidence = 0.550000; image = 237; scale_factor = 0.567000; x = 874; y = 386
p = 0.211100; confidence = 0.510000; image = 237; scale_factor = 0.680400; x = 876; y = 382
p = 0.120500; confidence = 0.560000; image = 237; scale_factor = 1.693050; x = 972; y = 365
p = 0.108800; confidence = 0.510000; image = 237; scale_factor = 2.031660; x = 214; y = 309
p = 0.108800; confidence = 0.520000; image = 237; scale_factor = 2.031660; x = 257; y = 300
p = 0.118500; confidence = 0.540000; image = 238; scale_factor = 0.816480; x = 1086; y = 402
p = 0.118500; confidence = 0.520000; image = 238; scale_factor = 0.816480; x = 1080; y = 403
p = 0.912700; confidence = 0.730000; image = 238; scale_factor = 0.979780; x = 459; y = 367
p = 0.912700; confidence = 0.740000; image = 238; scale_factor = 0.979780; x = 457; y = 364
p = 0.564700; confidence = 0.530000; image = 238; scale_factor = 0.979780; x = 1041; y = 257
p = 0.912700; confidence = 0.760000; image = 238; scale_factor = 0.979780; x = 455; y = 366
p = 0.912700; confidence = 0.730000; image = 238; scale_factor = 0.979780; x = 458; y = 367
p = 0.704500; confidence = 0.800000; image = 238; scale_factor = 0.979780; x = 1082; y = 403
p = 0.704500; confidence = 0.840000; image = 238; scale_factor = 0.979780; x = 1084; y = 402
p = 0.475700; confidence = 0.560000; image = 238; scale_factor = 1.175730; x = 1044; y = 257
p = 0.887200; confidence = 0.860000; image = 238; scale_factor = 1.175730; x = 456; y = 368
p = 0.887200; confidence = 0.850000; image = 238; scale_factor = 1.175730; x = 459; y = 366
p = 0.812100; confidence = 0.920000; image = 238; scale_factor = 1.175730; x = 1082; y = 400
p = 0.812100; confidence = 0.920000; image = 238; scale_factor = 1.175730; x = 1085; y = 400
p = 0.887200; confidence = 0.820000; image = 238; scale_factor = 1.175730; x = 458; y = 370
p = 0.607900; confidence = 0.790000; image = 238; scale_factor = 1.175730; x = 1082; y = 404
p = 0.625100; confidence = 0.860000; image = 238; scale_factor = 1.175730; x = 1087; y = 402
p = 0.162600; confidence = 0.540000; image = 238; scale_factor = 1.410880; x = 454; y = 366
p = 0.659300; confidence = 0.680000; image = 238; scale_factor = 1.410880; x = 461; y = 364
p = 0.659300; confidence = 0.650000; image = 238; scale_factor = 1.410880; x = 459; y = 360
p = 0.674400; confidence = 0.680000; image = 238; scale_factor = 1.410880; x = 1078; y = 397
p = 0.674400; confidence = 0.680000; image = 238; scale_factor = 1.410880; x = 1078; y = 397
p = 0.113500; confidence = 0.530000; image = 238; scale_factor = 1.693050; x = 463; y = 362
p = 0.738100; confidence = 0.690000; image = 239; scale_factor = 0.567000; x = 328; y = 364
p = 0.847500; confidence = 0.710000; image = 239; scale_factor = 0.567000; x = 318; y = 372
p = 0.885800; confidence = 0.850000; image = 239; scale_factor = 0.680400; x = 329; y = 366
p = 0.210600; confidence = 0.530000; image = 239; scale_factor = 0.680400; x = 604; y = 302
p = 0.885800; confidence = 0.860000; image = 239; scale_factor = 0.680400; x = 328; y = 369
p = 0.885800; confidence = 0.870000; image = 239; scale_factor = 0.680400; x = 329; y = 367
p = 0.210600; confidence = 0.520000; image = 239; scale_factor = 0.680400; x = 603; y = 302
p = 0.403700; confidence = 0.870000; image = 239; scale_factor = 0.680400; x = 1257; y = 433
p = 0.403700; confidence = 0.810000; image = 239; scale_factor = 0.680400; x = 1255; y = 435
p = 0.605800; confidence = 0.880000; image = 239; scale_factor = 0.680400; x = 323; y = 413
p = 0.140500; confidence = 0.830000; image = 239; scale_factor = 0.680400; x = 1257; y = 483
p = 0.386300; confidence = 0.770000; image = 239; scale_factor = 0.680400; x = 1257; y = 477
p = 0.703100; confidence = 0.840000; image = 239; scale_factor = 0.816480; x = 324; y = 410
p = 0.703100; confidence = 0.830000; image = 239; scale_factor = 0.816480; x = 327; y = 405
p = 0.703100; confidence = 0.840000; image = 239; scale_factor = 0.816480; x = 328; y = 407
p = 0.703100; confidence = 0.860000; image = 239; scale_factor = 0.816480; x = 321; y = 407
p = 0.189800; confidence = 0.770000; image = 239; scale_factor = 0.816480; x = 1248; y = 485
p = 0.492400; confidence = 0.730000; image = 239; scale_factor = 0.816480; x = 1262; y = 479
p = 0.201300; confidence = 0.820000; image = 239; scale_factor = 0.816480; x = 1253; y = 487
p = 0.484000; confidence = 0.660000; image = 239; scale_factor = 0.979780; x = 317; y = 403
p = 0.484000; confidence = 0.610000; image = 239; scale_factor = 0.979780; x = 328; y = 406
p = 0.145400; confidence = 0.510000; image = 239; scale_factor = 1.175730; x = 860; y = 217
p = 0.240000; confidence = 0.530000; image = 239; scale_factor = 1.410880; x = 141; y = 272
p = 0.220300; confidence = 0.520000; image = 240; scale_factor = 0.816480; x = 1096; y = 170
p = 0.250000; confidence = 0.500000; image = 240; scale_factor = 1.175730; x = 1284; y = 257
p = 0.194900; confidence = 0.520000; image = 240; scale_factor = 1.175730; x = 830; y = 338
p = 0.127700; confidence = 0.580000; image = 240; scale_factor = 1.175730; x = 1239; y = 336
p = 0.593300; confidence = 0.650000; image = 240; scale_factor = 1.175730; x = 1237; y = 331
p = 0.321200; confidence = 0.530000; image = 240; scale_factor = 1.410880; x = 1020; y = 305
p = 0.102900; confidence = 0.540000; image = 240; scale_factor = 1.693050; x = 1241; y = 269
p = 0.132300; confidence = 0.540000; image = 240; scale_factor = 2.031660; x = 274; y = 251
p = 0.154600; confidence = 0.530000; image = 240; scale_factor = 2.031660; x = 1059; y = 287
p = 0.253300; confidence = 0.500000; image = 241; scale_factor = 0.567000; x = 1078; y = 393
p = 0.269200; confidence = 0.560000; image = 241; scale_factor = 0.680400; x = 1282; y = 242
p = 0.362200; confidence = 0.560000; image = 241; scale_factor = 0.816480; x = 1266; y = 264
p = 0.519700; confidence = 0.540000; image = 241; scale_factor = 0.979780; x = 328; y = 254
p = 0.430700; confidence = 0.550000; image = 241; scale_factor = 1.175730; x = 329; y = 253
p = 0.284900; confidence = 0.550000; image = 241; scale_factor = 1.175730; x = 963; y = 321
p = 0.282900; confidence = 0.600000; image = 241; scale_factor = 1.410880; x = 331; y = 255
p = 0.121800; confidence = 0.500000; image = 241; scale_factor = 1.410880; x = 253; y = 397
p = 0.147700; confidence = 0.500000; image = 241; scale_factor = 1.410880; x = 339; y = 396
p = 0.273000; confidence = 0.650000; image = 241; scale_factor = 2.031660; x = 142; y = 186
p = 0.603100; confidence = 0.700000; image = 241; scale_factor = 2.031660; x = 330; y = 253
p = 0.108800; confidence = 0.590000; image = 241; scale_factor = 2.031660; x = 259; y = 292
p = 0.118500; confidence = 0.570000; image = 242; scale_factor = 0.816480; x = 1008; y = 460
p = 0.101400; confidence = 0.540000; image = 242; scale_factor = 0.979780; x = 1010; y = 465
p = 0.306600; confidence = 0.530000; image = 242; scale_factor = 1.410880; x = 514; y = 314
p = 0.225800; confidence = 0.510000; image = 242; scale_factor = 1.693050; x = 514; y = 312
p = 0.857800; confidence = 0.640000; image = 243; scale_factor = 1.175730; x = 252; y = 297
p = 0.162600; confidence = 0.530000; image = 243; scale_factor = 1.410880; x = 519; y = 321
p = 0.206500; confidence = 0.500000; image = 243; scale_factor = 1.693050; x = 387; y = 278
p = 0.721700; confidence = 0.610000; image = 243; scale_factor = 1.693050; x = 339; y = 297
p = 0.113500; confidence = 0.600000; image = 243; scale_factor = 1.693050; x = 517; y = 331
p = 0.156000; confidence = 0.530000; image = 243; scale_factor = 1.693050; x = 1105; y = 313
p = 0.113500; confidence = 0.580000; image = 243; scale_factor = 1.693050; x = 517; y = 330
p = 0.113500; confidence = 0.520000; image = 243; scale_factor = 1.693050; x = 518; y = 332
p = 0.132300; confidence = 0.570000; image = 243; scale_factor = 2.031660; x = 388; y = 283
p = 0.427800; confidence = 0.620000; image = 243; scale_factor = 2.031660; x = 516; y = 331
p = 0.362200; confidence = 0.540000; image = 244; scale_factor = 0.816480; x = 1330; y = 287
p = 0.322800; confidence = 0.570000; image = 244; scale_factor = 0.979780; x = 1330; y = 287
p = 0.120100; confidence = 0.500000; image = 244; scale_factor = 1.410880; x = 525; y = 211
p = 0.237900; confidence = 0.500000; image = 244; scale_factor = 1.693050; x = 984; y = 270
p = 0.308400; confidence = 0.540000; image = 245; scale_factor = 0.816480; x = 470; y = 177
p = 0.420300; confidence = 0.610000; image = 246; scale_factor = 0.680400; x = 394; y = 401
p = 0.785400; confidence = 0.610000; image = 246; scale_factor = 0.680400; x = 395; y = 398
p = 0.503600; confidence = 0.730000; image = 246; scale_factor = 0.680400; x = 1114; y = 436
p = 0.503600; confidence = 0.760000; image = 246; scale_factor = 0.680400; x = 1113; y = 432
p = 0.503600; confidence = 0.730000; image = 246; scale_factor = 0.680400; x = 1111; y = 433
p = 0.107900; confidence = 0.420000; image = 246; scale_factor = 0.816480; x = 501; y = 271
p = 0.922800; confidence = 0.840000; image = 246; scale_factor = 0.816480; x = 389; y = 399
p = 0.922800; confidence = 0.810000; image = 246; scale_factor = 0.816480; x = 395; y = 399
p = 0.627100; confidence = 0.860000; image = 246; scale_factor = 0.816480; x = 1116; y = 432
p = 0.703100; confidence = 0.890000; image = 246; scale_factor = 0.816480; x = 393; y = 402
p = 0.703100; confidence = 0.820000; image = 246; scale_factor = 0.816480; x = 395; y = 405
p = 0.813300; confidence = 0.930000; image = 246; scale_factor = 0.816480; x = 1112; y = 435
p = 0.909400; confidence = 0.840000; image = 246; scale_factor = 0.979780; x = 395; y = 392
p = 0.837400; confidence = 0.960000; image = 246; scale_factor = 0.979780; x = 391; y = 402
p = 0.963000; confidence = 0.990000; image = 246; scale_factor = 0.979780; x = 392; y = 399
p = 0.785300; confidence = 0.960000; image = 246; scale_factor = 0.979780; x = 1111; y = 429
p = 0.785300; confidence = 0.940000; image = 246; scale_factor = 0.979780; x = 1108; y = 428
p = 0.785300; confidence = 0.970000; image = 246; scale_factor = 0.979780; x = 1110; y = 429
p = 0.355300; confidence = 0.530000; image = 246; scale_factor = 1.175730; x = 904; y = 276
p = 0.867100; confidence = 0.760000; image = 246; scale_factor = 1.175730; x = 394; y = 394
p = 0.768000; confidence = 0.700000; image = 246; scale_factor = 1.175730; x = 395; y = 393
p = 0.478500; confidence = 0.710000; image = 246; scale_factor = 1.175730; x = 1116; y = 425
p = 0.867100; confidence = 0.770000; image = 246; scale_factor = 1.175730; x = 397; y = 396
p = 0.867100; confidence = 0.740000; image = 246; scale_factor = 1.175730; x = 396; y = 396
p = 0.317700; confidence = 0.670000; image = 246; scale_factor = 1.175730; x = 1102; y = 436
p = 0.223300; confidence = 0.550000; image = 246; scale_factor = 1.410880; x = 900; y = 278
p = 0.223300; confidence = 0.540000; image = 246; scale_factor = 1.410880; x = 902; y = 276
p = 0.147700; confidence = 0.550000; image = 246; scale_factor = 1.410880; x = 386; y = 393
p = 0.249900; confidence = 0.610000; image = 246; scale_factor = 2.031660; x = 1193; y = 230
p = 0.444500; confidence = 0.640000; image = 246; scale_factor = 2.031660; x = 955; y = 334
p = 0.252400; confidence = 0.550000; image = 247; scale_factor = 0.472500; x = 1206; y = 274
p = 0.252400; confidence = 0.600000; image = 247; scale_factor = 0.472500; x = 1211; y = 273
p = 0.313800; confidence = 0.580000; image = 247; scale_factor = 0.567000; x = 1209; y = 266
p = 0.785900; confidence = 0.630000; image = 247; scale_factor = 0.680400; x = 1326; y = 257
p = 0.722100; confidence = 0.610000; image = 247; scale_factor = 0.680400; x = 1169; y = 374
p = 0.362200; confidence = 0.590000; image = 247; scale_factor = 0.816480; x = 1330; y = 257
p = 0.800200; confidence = 0.620000; image = 247; scale_factor = 0.816480; x = 1151; y = 382
p = 0.362200; confidence = 0.600000; image = 247; scale_factor = 0.816480; x = 1333; y = 255
p = 0.887500; confidence = 0.760000; image = 247; scale_factor = 0.816480; x = 1168; y = 376
p = 0.322800; confidence = 0.540000; image = 247; scale_factor = 0.979780; x = 1331; y = 257
p = 0.876900; confidence = 0.840000; image = 247; scale_factor = 0.979780; x = 1159; y = 379
p = 0.876900; confidence = 0.820000; image = 247; scale_factor = 0.979780; x = 1166; y = 378
p = 0.832900; confidence = 0.890000; image = 247; scale_factor = 1.175730; x = 1159; y = 381
p = 0.832900; confidence = 0.850000; image = 247; scale_factor = 1.175730; x = 1170; y = 377
p = 0.832900; confidence = 0.880000; image = 247; scale_factor = 1.175730; x = 1162; y = 380
p = 0.148100; confidence = 0.590000; image = 247; scale_factor = 1.410880; x = 1230; y = 275
p = 0.550800; confidence = 0.650000; image = 247; scale_factor = 1.410880; x = 1147; y = 385
p = 0.870700; confidence = 0.920000; image = 247; scale_factor = 1.410880; x = 1157; y = 381
p = 0.631600; confidence = 0.840000; image = 247; scale_factor = 1.693050; x = 1152; y = 386
p = 0.631600; confidence = 0.850000; image = 247; scale_factor = 1.693050; x = 1169; y = 377
p = 0.816200; confidence = 0.920000; image = 247; scale_factor = 1.693050; x = 1158; y = 382
p = 0.482800; confidence = 0.740000; image = 247; scale_factor = 2.031660; x = 1148; y = 385
p = 0.639200; confidence = 0.710000; image = 248; scale_factor = 0.567000; x = 553; y = 348
p = 0.177600; confidence = 0.610000; image = 248; scale_factor = 0.567000; x = 944; y = 634
p = 0.697000; confidence = 0.740000; image = 248; scale_factor = 0.680400; x = 556; y = 363
p = 0.112600; confidence = 0.510000; image = 248; scale_factor = 0.816480; x = 600; y = 215
p = 0.792300; confidence = 0.890000; image = 248; scale_factor = 0.816480; x = 546; y = 366
p = 0.792300; confidence = 0.820000; image = 248; scale_factor = 0.816480; x = 554; y = 365
p = 0.572600; confidence = 0.650000; image = 248; scale_factor = 0.816480; x = 964; y = 435
p = 0.572600; confidence = 0.620000; image = 248; scale_factor = 0.816480; x = 963; y = 434
p = 0.572600; confidence = 0.620000; image = 248; scale_factor = 0.816480; x = 962; y = 435
p = 0.762000; confidence = 0.800000; image = 248; scale_factor = 0.979780; x = 554; y = 367
p = 0.892400; confidence = 0.900000; image = 248; scale_factor = 0.979780; x = 555; y = 360
p = 0.762000; confidence = 0.820000; image = 248; scale_factor = 0.979780; x = 559; y = 347
p = 0.101400; confidence = 0.580000; image = 248; scale_factor = 0.979780; x = 959; y = 433
p = 0.101400; confidence = 0.600000; image = 248; scale_factor = 0.979780; x = 962; y = 437
p = 0.853000; confidence = 0.900000; image = 248; scale_factor = 1.175730; x = 547; y = 365
p = 0.887200; confidence = 0.870000; image = 248; scale_factor = 1.175730; x = 537; y = 372
p = 0.804000; confidence = 0.870000; image = 248; scale_factor = 1.410880; x = 536; y = 374
p = 0.875200; confidence = 0.910000; image = 248; scale_factor = 1.693050; x = 536; y = 373
p = 0.666200; confidence = 0.910000; image = 248; scale_factor = 1.693050; x = 544; y = 366
p = 0.548700; confidence = 0.610000; image = 248; scale_factor = 2.031660; x = 187; y = 249
p = 0.427800; confidence = 0.610000; image = 248; scale_factor = 2.031660; x = 539; y = 337
p = 0.595700; confidence = 0.720000; image = 248; scale_factor = 2.031660; x = 526; y = 382
p = 0.132000; confidence = 0.600000; image = 249; scale_factor = 0.472500; x = 820; y = 332
p = 0.170900; confidence = 0.560000; image = 249; scale_factor = 0.567000; x = 839; y = 338
p = 0.170900; confidence = 0.500000; image = 249; scale_factor = 0.567000; x = 827; y = 352
p = 0.448700; confidence = 0.670000; image = 249; scale_factor = 0.816480; x = 951; y = 420
p = 0.101400; confidence = 0.580000; image = 249; scale_factor = 0.979780; x = 974; y = 418
p = 0.458800; confidence = 0.520000; image = 249; scale_factor = 1.175730; x = 533; y = 272
p = 0.306600; confidence = 0.600000; image = 249; scale_factor = 1.410880; x = 532; y = 269
p = 0.109500; confidence = 0.500000; image = 249; scale_factor = 1.410880; x = 1211; y = 347
p = 0.102900; confidence = 0.510000; image = 249; scale_factor = 1.693050; x = 1254; y = 256
p = 0.114600; confidence = 0.410000; image = 250; scale_factor = 0.816480; x = 997; y = 266
p = 0.572600; confidence = 0.670000; image = 250; scale_factor = 0.816480; x = 990; y = 406
p = 0.519700; confidence = 0.500000; image = 250; scale_factor = 0.979780; x = 364; y = 282
p = 0.519700; confidence = 0.500000; image = 250; scale_factor = 0.979780; x = 365; y = 284
p = 0.434400; confidence = 0.540000; image = 250; scale_factor = 0.979780; x = 1211; y = 282
p = 0.704500; confidence = 0.820000; image = 250; scale_factor = 0.979780; x = 987; y = 410
p = 0.689100; confidence = 0.760000; image = 250; scale_factor = 0.979780; x = 991; y = 412
p = 0.842600; confidence = 0.610000; image = 250; scale_factor = 1.175730; x = 1210; y = 281
p = 0.842600; confidence = 0.650000; image = 250; scale_factor = 1.175730; x = 1209; y = 283
p = 0.440300; confidence = 0.670000; image = 250; scale_factor = 1.175730; x = 991; y = 413
p = 0.607900; confidence = 0.750000; image = 250; scale_factor = 1.175730; x = 989; y = 411
p = 0.440300; confidence = 0.670000; image = 250; scale_factor = 1.175730; x = 991; y = 413
p = 0.440300; confidence = 0.640000; image = 250; scale_factor = 1.175730; x = 994; y = 415
p = 0.736300; confidence = 0.610000; image = 250; scale_factor = 1.410880; x = 1211; y = 276
p = 0.218800; confidence = 0.540000; image = 250; scale_factor = 1.410880; x = 1212; y = 279
p = 0.237900; confidence = 0.540000; image = 250; scale_factor = 1.693050; x = 1011; y = 246
p = 0.156000; confidence = 0.550000; image = 250; scale_factor = 1.693050; x = 1210; y = 278
p = 0.102900; confidence = 0.550000; image = 250; scale_factor = 1.693050; x = 1237; y = 240
p = 0.365800; confidence = 0.760000; image = 251; scale_factor = 0.472500; x = 1117; y = 464
p = 0.365800; confidence = 0.760000; image = 251; scale_factor = 0.472500; x = 1120; y = 459
p = 0.456700; confidence = 0.890000; image = 251; scale_factor = 0.567000; x = 1118; y = 460
p = 0.456700; confidence = 0.880000; image = 251; scale_factor = 0.567000; x = 1121; y = 462
p = 0.503600; confidence = 0.740000; image = 251; scale_factor = 0.680400; x = 1123; y = 466
p = 0.503600; confidence = 0.780000; image = 251; scale_factor = 0.680400; x = 1122; y = 454
p = 0.127700; confidence = 0.530000; image = 251; scale_factor = 1.175730; x = 1285; y = 339
p = 0.154600; confidence = 0.550000; image = 251; scale_factor = 2.031660; x = 1071; y = 272
p = 0.154600; confidence = 0.550000; image = 251; scale_factor = 2.031660; x = 1071; y = 272
p = 0.372500; confidence = 0.530000; image = 252; scale_factor = 0.680400; x = 1135; y = 285
p = 0.131000; confidence = 0.630000; image = 252; scale_factor = 1.410880; x = 1338; y = 462
p = 0.156000; confidence = 0.520000; image = 252; scale_factor = 1.693050; x = 1098; y = 276
p = 0.218900; confidence = 0.550000; image = 253; scale_factor = 1.175730; x = 1057; y = 180
p = 0.127500; confidence = 0.510000; image = 253; scale_factor = 1.410880; x = 1056; y = 181
p = 0.121800; confidence = 0.570000; image = 253; scale_factor = 1.410880; x = 215; y = 339
p = 0.476900; confidence = 0.610000; image = 253; scale_factor = 1.693050; x = 217; y = 341
p = 0.577300; confidence = 0.610000; image = 253; scale_factor = 1.693050; x = 1064; y = 389
p = 0.213000; confidence = 0.630000; image = 253; scale_factor = 1.693050; x = 1050; y = 428
p = 0.213000; confidence = 0.610000; image = 253; scale_factor = 1.693050; x = 1052; y = 426
p = 0.136800; confidence = 0.680000; image = 253; scale_factor = 2.031660; x = 1050; y = 430
p = 0.130300; confidence = 0.850000; image = 254; scale_factor = 0.472500; x = 1223; y = 501
p = 0.130300; confidence = 0.890000; image = 254; scale_factor = 0.472500; x = 1217; y = 516
p = 0.279600; confidence = 0.900000; image = 254; scale_factor = 0.472500; x = 1221; y = 502
p = 0.148100; confidence = 0.510000; image = 254; scale_factor = 1.410880; x = 1332; y = 285
p = 0.148100; confidence = 0.560000; image = 254; scale_factor = 1.410880; x = 1331; y = 283
p = 0.148100; confidence = 0.530000; image = 254; scale_factor = 1.410880; x = 1317; y = 314
p = 0.172400; confidence = 0.500000; image = 254; scale_factor = 1.693050; x = 173; y = 296
p = 0.544500; confidence = 0.630000; image = 255; scale_factor = 0.816480; x = 809; y = 221
p = 0.291900; confidence = 0.520000; image = 255; scale_factor = 0.816480; x = 928; y = 376
p = 0.291900; confidence = 0.510000; image = 255; scale_factor = 0.816480; x = 928; y = 377
p = 0.199600; confidence = 0.500000; image = 255; scale_factor = 0.816480; x = 1304; y = 344
p = 0.118500; confidence = 0.510000; image = 255; scale_factor = 0.816480; x = 957; y = 445
p = 0.708000; confidence = 0.640000; image = 255; scale_factor = 0.979780; x = 830; y = 222
p = 0.694400; confidence = 0.680000; image = 255; scale_factor = 1.175730; x = 783; y = 242
p = 0.127700; confidence = 0.540000; image = 255; scale_factor = 1.175730; x = 1259; y = 377
p = 0.194400; confidence = 0.610000; image = 255; scale_factor = 1.693050; x = 785; y = 236
p = 0.314100; confidence = 0.660000; image = 255; scale_factor = 2.031660; x = 780; y = 241
p = 0.154600; confidence = 0.550000; image = 255; scale_factor = 2.031660; x = 962; y = 300
p = 0.154600; confidence = 0.550000; image = 255; scale_factor = 2.031660; x = 962; y = 300
p = 0.120100; confidence = 0.640000; image = 256; scale_factor = 1.693050; x = 104; y = 254
p = 0.159400; confidence = 0.540000; image = 256; scale_factor = 1.693050; x = 858; y = 261
p = 0.102600; confidence = 0.550000; image = 256; scale_factor = 1.693050; x = 284; y = 334
p = 0.195700; confidence = 0.540000; image = 257; scale_factor = 0.979780; x = 944; y = 186
p = 0.145400; confidence = 0.550000; image = 257; scale_factor = 1.175730; x = 946; y = 186
p = 0.194900; confidence = 0.520000; image = 257; scale_factor = 1.175730; x = 911; y = 330
p = 0.284900; confidence = 0.540000; image = 257; scale_factor = 1.175730; x = 996; y = 389
p = 0.223300; confidence = 0.510000; image = 257; scale_factor = 1.410880; x = 907; y = 316
p = 0.159400; confidence = 0.530000; image = 257; scale_factor = 1.693050; x = 835; y = 248
p = 0.254700; confidence = 0.620000; image = 257; scale_factor = 2.031660; x = 908; y = 236
p = 0.185700; confidence = 0.570000; image = 258; scale_factor = 1.175730; x = 768; y = 254
p = 0.190900; confidence = 0.560000; image = 258; scale_factor = 1.175730; x = 1100; y = 376
p = 0.108600; confidence = 0.540000; image = 258; scale_factor = 1.410880; x = 316; y = 210
p = 0.106300; confidence = 0.570000; image = 258; scale_factor = 1.410880; x = 767; y = 256
p = 0.148100; confidence = 0.530000; image = 258; scale_factor = 1.410880; x = 1312; y = 293
p = 0.206500; confidence = 0.540000; image = 258; scale_factor = 1.693050; x = 304; y = 263
p = 0.206500; confidence = 0.550000; image = 258; scale_factor = 1.693050; x = 304; y = 263
p = 0.201800; confidence = 0.650000; image = 258; scale_factor = 1.693050; x = 457; y = 433
p = 0.132300; confidence = 0.510000; image = 258; scale_factor = 2.031660; x = 306; y = 261
p = 0.318200; confidence = 0.650000; image = 259; scale_factor = 0.472500; x = 628; y = 219
p = 0.240500; confidence = 0.920000; image = 260; scale_factor = 0.393750; x = 1132; y = 607
p = 0.240500; confidence = 0.910000; image = 260; scale_factor = 0.393750; x = 1134; y = 610
p = 0.240500; confidence = 0.900000; image = 260; scale_factor = 0.393750; x = 1135; y = 610
p = 0.100800; confidence = 0.510000; image = 260; scale_factor = 0.816480; x = 311; y = 479
p = 0.225800; confidence = 0.540000; image = 260; scale_factor = 1.693050; x = 453; y = 304
p = 0.159400; confidence = 0.500000; image = 261; scale_factor = 1.693050; x = 906; y = 296
p = 0.559100; confidence = 0.740000; image = 262; scale_factor = 0.328120; x = 324; y = 331
p = 0.559100; confidence = 0.730000; image = 262; scale_factor = 0.328120; x = 327; y = 341
p = 0.391500; confidence = 0.680000; image = 262; scale_factor = 0.328120; x = 332; y = 350
p = 0.620800; confidence = 0.830000; image = 262; scale_factor = 0.393750; x = 329; y = 334
p = 0.620800; confidence = 0.890000; image = 262; scale_factor = 0.393750; x = 326; y = 340
p = 0.620800; confidence = 0.870000; image = 262; scale_factor = 0.393750; x = 327; y = 345
p = 0.675400; confidence = 0.670000; image = 262; scale_factor = 0.472500; x = 318; y = 353
p = 0.815200; confidence = 0.800000; image = 262; scale_factor = 0.472500; x = 312; y = 338
p = 0.602500; confidence = 0.620000; image = 262; scale_factor = 0.472500; x = 888; y = 332
p = 0.675400; confidence = 0.690000; image = 262; scale_factor = 0.472500; x = 329; y = 358
p = 0.738100; confidence = 0.620000; image = 262; scale_factor = 0.567000; x = 308; y = 338
p = 0.738100; confidence = 0.690000; image = 262; scale_factor = 0.567000; x = 308; y = 326
p = 0.220500; confidence = 0.590000; image = 262; scale_factor = 0.567000; x = 306; y = 354
p = 0.847500; confidence = 0.740000; image = 262; scale_factor = 0.567000; x = 310; y = 339
p = 0.256500; confidence = 0.540000; image = 263; scale_factor = 0.979780; x = 650; y = 251
p = 0.256500; confidence = 0.500000; image = 263; scale_factor = 0.979780; x = 650; y = 250
p = 0.355300; confidence = 0.540000; image = 264; scale_factor = 1.175730; x = 826; y = 303
p = 0.355300; confidence = 0.530000; image = 264; scale_factor = 1.175730; x = 822; y = 306
p = 0.355300; confidence = 0.550000; image = 264; scale_factor = 1.175730; x = 826; y = 304
p = 0.109500; confidence = 0.510000; image = 264; scale_factor = 1.410880; x = 1220; y = 330
p = 0.145700; confidence = 0.550000; image = 265; scale_factor = 0.816480; x = 718; y = 335
p = 0.362100; confidence = 0.620000; image = 265; scale_factor = 0.979780; x = 72; y = 240
p = 0.362100; confidence = 0.650000; image = 265; scale_factor = 0.979780; x = 69; y = 240
p = 0.284900; confidence = 0.540000; image = 265; scale_factor = 1.175730; x = 976; y = 378
p = 0.108600; confidence = 0.530000; image = 265; scale_factor = 1.410880; x = 311; y = 184
p = 0.147700; confidence = 0.500000; image = 265; scale_factor = 1.410880; x = 307; y = 398
p = 0.130200; confidence = 0.610000; image = 265; scale_factor = 2.031660; x = 580; y = 208
p = 0.236500; confidence = 0.510000; image = 266; scale_factor = 0.680400; x = 1001; y = 202
p = 0.236500; confidence = 0.500000; image = 266; scale_factor = 0.680400; x = 1004; y = 199
p = 0.871200; confidence = 0.640000; image = 266; scale_factor = 0.816480; x = 1023; y = 387
p = 0.850200; confidence = 0.680000; image = 266; scale_factor = 0.979780; x = 1018; y = 389
p = 0.850200; confidence = 0.640000; image = 266; scale_factor = 0.979780; x = 1018; y = 388
p = 0.893800; confidence = 0.880000; image = 266; scale_factor = 1.175730; x = 1016; y = 389
p = 0.893800; confidence = 0.880000; image = 266; scale_factor = 1.175730; x = 1015; y = 387
p = 0.223300; confidence = 0.500000; image = 266; scale_factor = 1.410880; x = 913; y = 290
p = 0.674400; confidence = 0.680000; image = 266; scale_factor = 1.410880; x = 1017; y = 387
p = 0.218800; confidence = 0.500000; image = 266; scale_factor = 1.410880; x = 1180; y = 264
p = 0.803200; confidence = 0.780000; image = 266; scale_factor = 1.410880; x = 1012; y = 384
p = 0.803200; confidence = 0.730000; image = 266; scale_factor = 1.410880; x = 1013; y = 388
p = 0.159400; confidence = 0.510000; image = 266; scale_factor = 1.693050; x = 911; y = 290
p = 0.214600; confidence = 0.680000; image = 267; scale_factor = 0.680400; x = 1147; y = 607
p = 0.296300; confidence = 0.610000; image = 267; scale_factor = 0.816480; x = 1145; y = 602
p = 0.102900; confidence = 0.520000; image = 267; scale_factor = 1.693050; x = 1313; y = 309
p = 0.107900; confidence = 0.440000; image = 268; scale_factor = 0.816480; x = 472; y = 247
p = 0.167400; confidence = 0.620000; image = 268; scale_factor = 2.031660; x = 683; y = 386
p = 0.167400; confidence = 0.620000; image = 268; scale_factor = 2.031660; x = 735; y = 390
p = 0.311800; confidence = 0.520000; image = 270; scale_factor = 0.816480; x = 242; y = 394
p = 0.114600; confidence = 0.400000; image = 270; scale_factor = 0.816480; x = 961; y = 305
p = 0.245900; confidence = 0.500000; image = 270; scale_factor = 0.979780; x = 723; y = 260
