# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 55
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00007.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00026.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00093.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00107.ppm
delta = 100
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00111.ppm
scale_factor = 1.00; image = 00117; x =  101; y = 101; confidence = 0.37; MISS
scale_factor = 1.00; image = 00466; x =  802; y = 106; confidence = 0.33; MISS
scale_factor = 1.00; image = 00466; x =  907; y = 102; confidence = 0.33; MISS
scale_factor = 1.00; image = 00466; x = 1005; y = 133; confidence = 0.54; MISS
scale_factor = 1.00; image = 00466; x = 1077; y = 136; confidence = 0.42; MISS
scale_factor = 1.00; image = 00466; x = 1231; y = 124; confidence = 0.48; MISS
scale_factor = 1.00; image = 00466; x = 1285; y = 111; confidence = 0.61; MISS
scale_factor = 1.00; image = 00466; x =  105; y = 204; confidence = 0.34; MISS
scale_factor = 1.00; image = 00466; x =  187; y = 153; confidence = 0.56; MISS
scale_factor = 1.00; image = 00466; x =  363; y = 134; confidence = 0.49; MISS
scale_factor = 1.00; image = 00466; x =  465; y = 193; confidence = 0.53; MISS
scale_factor = 1.00; image = 00466; x =  465; y = 191; confidence = 0.54; MISS
scale_factor = 1.00; image = 00466; x =  608; y = 194; confidence = 0.50; MISS
scale_factor = 1.00; image = 00466; x =  681; y = 203; confidence = 0.48; MISS
scale_factor = 1.00; image = 00466; x =  807; y = 203; confidence = 0.45; MISS
scale_factor = 1.00; image = 00466; x =  908; y = 186; confidence = 0.36; MISS
scale_factor = 1.00; image = 00466; x =  977; y = 211; confidence = 0.45; MISS
scale_factor = 1.00; image = 00466; x = 1107; y = 221; confidence = 0.45; MISS
scale_factor = 1.00; image = 00466; x = 1168; y = 200; confidence = 0.51; MISS
scale_factor = 1.00; image = 00466; x = 1299; y = 212; confidence = 0.28; MISS
scale_factor = 1.00; image = 00466; x =   88; y = 287; confidence = 0.47; MISS
scale_factor = 1.00; image = 00466; x =  179; y = 290; confidence = 0.42; MISS
scale_factor = 1.00; image = 00466; x =  336; y = 315; confidence = 0.56; MISS
scale_factor = 1.00; image = 00466; x =  382; y = 281; confidence = 0.50; MISS
scale_factor = 1.00; image = 00466; x =  501; y = 301; confidence = 0.54; MISS
scale_factor = 1.00; image = 00457; x =  541; y = 313; confidence = 1.00; HIT ***
scale_factor = 1.00; image = 00466; x =  646; y = 331; confidence = 0.50; MISS
scale_factor = 1.00; image = 00466; x =  818; y = 342; confidence = 0.52; MISS
scale_factor = 1.00; image = 00466; x =  890; y = 328; confidence = 0.59; MISS
scale_factor = 1.00; image = 00466; x =  983; y = 292; confidence = 0.32; MISS
scale_factor = 1.00; image = 00466; x = 1088; y = 318; confidence = 0.41; MISS
scale_factor = 1.00; image = 00457; x = 1266; y = 337; confidence = 0.78; HIT ***
scale_factor = 1.00; image = 00457; x = 1280; y = 362; confidence = 0.72; HIT ***
scale_factor = 1.00; image = 00466; x =   99; y = 419; confidence = 0.41; MISS
scale_factor = 1.00; image = 00466; x =  271; y = 400; confidence = 0.68; MISS
scale_factor = 1.00; image = 00466; x =  303; y = 396; confidence = 0.46; MISS
scale_factor = 1.00; image = 00466; x =  400; y = 404; confidence = 0.57; MISS
scale_factor = 1.00; image = 00457; x =  540; y = 319; confidence = 0.96; HIT ***
scale_factor = 1.00; image = 00466; x =  564; y = 406; confidence = 0.53; MISS
scale_factor = 1.00; image = 00466; x =  724; y = 337; confidence = 0.42; MISS
scale_factor = 1.00; image = 00466; x =  823; y = 342; confidence = 0.54; MISS
scale_factor = 1.00; image = 00466; x =  939; y = 424; confidence = 0.47; MISS
scale_factor = 1.00; image = 00466; x =  937; y = 423; confidence = 0.49; MISS
scale_factor = 1.00; image = 00466; x = 1104; y = 410; confidence = 0.38; MISS
scale_factor = 1.00; image = 00457; x = 1258; y = 361; confidence = 0.60; HIT ***
scale_factor = 1.00; image = 00457; x = 1279; y = 364; confidence = 0.72; HIT ***
scale_factor = 1.00; image = 00466; x =   72; y = 520; confidence = 0.52; MISS
scale_factor = 1.00; image = 00466; x =  196; y = 511; confidence = 0.73; MISS
scale_factor = 1.00; image = 00466; x =  278; y = 462; confidence = 0.64; MISS
scale_factor = 1.00; image = 00466; x =  399; y = 495; confidence = 0.56; MISS
scale_factor = 1.00; image = 00466; x =  463; y = 491; confidence = 0.78; MISS
scale_factor = 1.00; image = 00466; x =  529; y = 530; confidence = 0.28; MISS
scale_factor = 1.00; image = 00466; x =  699; y = 401; confidence = 0.00; MISS
scale_factor = 1.00; image = 00466; x =  866; y = 559; confidence = 0.01; MISS
scale_factor = 1.00; image = 00466; x =  935; y = 442; confidence = 0.63; MISS
scale_factor = 1.00; image = 00466; x = 1048; y = 499; confidence = 0.41; MISS
scale_factor = 1.00; image = 00466; x = 1094; y = 529; confidence = 0.64; MISS
scale_factor = 1.00; image = 00466; x = 1218; y = 488; confidence = 0.62; MISS
scale_factor = 1.00; image = 00466; x = 1298; y = 488; confidence = 0.48; MISS
scale_factor = 1.00; image = 00466; x =   71; y = 545; confidence = 0.69; MISS
scale_factor = 1.00; image = 00466; x =  220; y = 625; confidence = 0.73; MISS
scale_factor = 1.00; image = 00466; x =  282; y = 620; confidence = 0.67; MISS
scale_factor = 1.00; image = 00466; x =  402; y = 590; confidence = 0.54; MISS
scale_factor = 1.00; image = 00466; x =  488; y = 596; confidence = 0.30; MISS
scale_factor = 1.00; image = 00466; x =  545; y = 536; confidence = 0.00; MISS
scale_factor = 1.00; image = 00466; x =  714; y = 613; confidence = 0.32; MISS
scale_factor = 1.00; image = 00466; x =  822; y = 600; confidence = 0.29; MISS
scale_factor = 1.00; image = 00466; x =  877; y = 617; confidence = 0.22; MISS
scale_factor = 1.00; image = 00466; x = 1000; y = 600; confidence = 0.29; MISS
scale_factor = 1.00; image = 00466; x = 1132; y = 591; confidence = 0.60; MISS
scale_factor = 1.00; image = 00466; x = 1133; y = 592; confidence = 0.57; MISS
scale_factor = 1.00; image = 00466; x = 1301; y = 595; confidence = 0.33; MISS
scale_factor = 1.00; image = 00466; x =   96; y = 718; confidence = 0.46; MISS
scale_factor = 1.00; image = 00466; x =  216; y = 660; confidence = 0.68; MISS
scale_factor = 1.00; image = 00466; x =  294; y = 670; confidence = 0.66; MISS
scale_factor = 1.00; image = 00466; x =  384; y = 704; confidence = 0.46; MISS
scale_factor = 1.00; image = 00466; x =  445; y = 662; confidence = 0.53; MISS
scale_factor = 1.00; image = 00466; x =  599; y = 601; confidence = 0.00; MISS
scale_factor = 1.00; image = 00466; x =  713; y = 616; confidence = 0.22; MISS
scale_factor = 1.00; image = 00466; x =  833; y = 688; confidence = 0.25; MISS
scale_factor = 1.00; image = 00466; x =  900; y = 692; confidence = 0.34; MISS
scale_factor = 1.00; image = 00466; x =  968; y = 700; confidence = 0.36; MISS
scale_factor = 1.00; image = 00466; x = 1108; y = 743; confidence = 0.47; MISS
scale_factor = 1.00; image = 00466; x = 1198; y = 701; confidence = 0.36; MISS
scale_factor = 1.00; image = 00466; x = 1315; y = 732; confidence = 0.72; MISS
### Current Image = 00457; Traffic signs searched =   58; Traffic signs found =   55; Best confidence = 0.995674; Percentage found = 94.83; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00467.ppm
scale_factor = 1.00; image = 00474; x =  134; y = 148; confidence = 0.70; MISS
scale_factor = 1.00; image = 00474; x =  210; y =  97; confidence = 0.42; MISS
scale_factor = 1.00; image = 00474; x =  309; y = 102; confidence = 0.31; MISS
scale_factor = 1.00; image = 00474; x =  396; y = 103; confidence = 0.31; MISS
scale_factor = 1.00; image = 00474; x =  464; y = 108; confidence = 0.43; MISS
scale_factor = 1.00; image = 00474; x =  571; y = 119; confidence = 0.37; MISS
scale_factor = 1.00; image = 00474; x =  734; y = 151; confidence = 0.51; MISS
scale_factor = 1.00; image = 00474; x =  812; y = 162; confidence = 0.58; MISS
scale_factor = 1.00; image = 00474; x =  963; y = 174; confidence = 0.60; MISS
scale_factor = 1.00; image = 00474; x =  966; y = 173; confidence = 0.60; MISS
scale_factor = 1.00; image = 00474; x = 1092; y = 106; confidence = 0.26; MISS
scale_factor = 1.00; image = 00474; x = 1167; y = 123; confidence = 0.41; MISS
scale_factor = 1.00; image = 00474; x = 1313; y = 116; confidence = 0.50; MISS
scale_factor = 1.00; image = 00474; x =  135; y = 148; confidence = 0.68; MISS
scale_factor = 1.00; image = 00474; x =  135; y = 146; confidence = 0.72; MISS
scale_factor = 1.00; image = 00474; x =  307; y = 170; confidence = 0.54; MISS
scale_factor = 1.00; image = 00474; x =  411; y = 200; confidence = 0.39; MISS
scale_factor = 1.00; image = 00474; x =  515; y = 264; confidence = 0.70; MISS
scale_factor = 1.00; image = 00474; x =  623; y = 169; confidence = 0.47; MISS
scale_factor = 1.00; image = 00474; x =  702; y = 197; confidence = 0.36; MISS
scale_factor = 1.00; image = 00474; x =  815; y = 205; confidence = 0.43; MISS
scale_factor = 1.00; image = 00474; x =  835; y = 206; confidence = 0.51; MISS
scale_factor = 1.00; image = 00474; x = 1016; y = 195; confidence = 0.53; MISS
scale_factor = 1.00; image = 00467; x = 1145; y = 276; confidence = 0.99; HIT ***
scale_factor = 1.00; image = 00467; x = 1152; y = 274; confidence = 0.99; HIT ***
scale_factor = 1.00; image = 00474; x = 1249; y = 266; confidence = 0.50; MISS
scale_factor = 1.00; image = 00474; x =  107; y = 298; confidence = 0.46; MISS
scale_factor = 1.00; image = 00474; x =  194; y = 300; confidence = 0.37; MISS
scale_factor = 1.00; image = 00474; x =  378; y = 265; confidence = 0.68; MISS
scale_factor = 1.00; image = 00474; x =  399; y = 292; confidence = 0.60; MISS
scale_factor = 1.00; image = 00474; x =  445; y = 291; confidence = 0.80; MISS
scale_factor = 1.00; image = 00474; x =  600; y = 300; confidence = 0.44; MISS
scale_factor = 1.00; image = 00474; x =  710; y = 351; confidence = 0.51; MISS
scale_factor = 1.00; image = 00474; x =  768; y = 216; confidence = 0.42; MISS
scale_factor = 1.00; image = 00474; x =  919; y = 344; confidence = 0.81; MISS
scale_factor = 1.00; image = 00474; x = 1062; y = 343; confidence = 0.59; MISS
scale_factor = 1.00; image = 00467; x = 1142; y = 288; confidence = 0.94; HIT ***
scale_factor = 1.00; image = 00467; x = 1158; y = 276; confidence = 0.92; HIT ***
scale_factor = 1.00; image = 00474; x = 1254; y = 269; confidence = 0.55; MISS
scale_factor = 1.00; image = 00474; x =   85; y = 374; confidence = 0.48; MISS
scale_factor = 1.00; image = 00474; x =  199; y = 390; confidence = 0.54; MISS
scale_factor = 1.00; image = 00474; x =  309; y = 393; confidence = 0.62; MISS
scale_factor = 1.00; image = 00474; x =  371; y = 387; confidence = 0.78; MISS
scale_factor = 1.00; image = 00474; x =  448; y = 327; confidence = 0.79; MISS
scale_factor = 1.00; image = 00474; x =  645; y = 364; confidence = 0.50; MISS
scale_factor = 1.00; image = 00474; x =  710; y = 352; confidence = 0.49; MISS
scale_factor = 1.00; image = 00474; x =  786; y = 390; confidence = 0.54; MISS
scale_factor = 1.00; image = 00474; x =  901; y = 398; confidence = 0.73; MISS
scale_factor = 1.00; image = 00474; x = 1042; y = 388; confidence = 0.76; MISS
scale_factor = 1.00; image = 00474; x = 1091; y = 404; confidence = 0.60; MISS
scale_factor = 1.00; image = 00474; x = 1186; y = 452; confidence = 0.63; MISS
scale_factor = 1.00; image = 00474; x = 1276; y = 408; confidence = 0.43; MISS
scale_factor = 1.00; image = 00474; x =   98; y = 486; confidence = 0.73; MISS
scale_factor = 1.00; image = 00474; x =  197; y = 504; confidence = 0.73; MISS
scale_factor = 1.00; image = 00474; x =  325; y = 489; confidence = 0.59; MISS
scale_factor = 1.00; image = 00474; x =  387; y = 475; confidence = 0.74; MISS
scale_factor = 1.00; image = 00474; x =  455; y = 438; confidence = 0.47; MISS
scale_factor = 1.00; image = 00474; x =  591; y = 489; confidence = 0.21; MISS
scale_factor = 1.00; image = 00474; x =  711; y = 500; confidence = 0.19; MISS
scale_factor = 1.00; image = 00474; x =  860; y = 432; confidence = 0.66; MISS
scale_factor = 1.00; image = 00474; x =  897; y = 490; confidence = 0.62; MISS
scale_factor = 1.00; image = 00474; x =  999; y = 499; confidence = 0.39; MISS
scale_factor = 1.00; image = 00474; x = 1037; y = 529; confidence = 0.74; MISS
scale_factor = 1.00; image = 00474; x = 1187; y = 453; confidence = 0.61; MISS
scale_factor = 1.00; image = 00474; x = 1253; y = 504; confidence = 0.44; MISS
scale_factor = 1.00; image = 00474; x =  124; y = 596; confidence = 0.61; MISS
scale_factor = 1.00; image = 00474; x =  140; y = 585; confidence = 0.69; MISS
scale_factor = 1.00; image = 00474; x =  296; y = 603; confidence = 0.23; MISS
scale_factor = 1.00; image = 00474; x =  393; y = 574; confidence = 0.56; MISS
scale_factor = 1.00; image = 00474; x =  498; y = 598; confidence = 0.20; MISS
scale_factor = 1.00; image = 00474; x =  677; y = 562; confidence = 0.27; MISS
scale_factor = 1.00; image = 00474; x =  704; y = 597; confidence = 0.18; MISS
scale_factor = 1.00; image = 00474; x =  801; y = 598; confidence = 0.13; MISS
scale_factor = 1.00; image = 00474; x =  900; y = 600; confidence = 0.13; MISS
scale_factor = 1.00; image = 00474; x = 1032; y = 527; confidence = 0.68; MISS
scale_factor = 1.00; image = 00474; x = 1043; y = 545; confidence = 0.60; MISS
scale_factor = 1.00; image = 00474; x = 1184; y = 586; confidence = 0.52; MISS
scale_factor = 1.00; image = 00474; x = 1293; y = 634; confidence = 0.49; MISS
scale_factor = 1.00; image = 00474; x =  100; y = 700; confidence = 0.35; MISS
scale_factor = 1.00; image = 00474; x =  195; y = 662; confidence = 0.71; MISS
scale_factor = 1.00; image = 00474; x =  290; y = 686; confidence = 0.54; MISS
scale_factor = 1.00; image = 00474; x =  349; y = 622; confidence = 0.57; MISS
scale_factor = 1.00; image = 00474; x =  425; y = 720; confidence = 0.22; MISS
scale_factor = 1.00; image = 00474; x =  643; y = 765; confidence = 0.05; MISS
scale_factor = 1.00; image = 00474; x =  732; y = 627; confidence = 0.19; MISS
scale_factor = 1.00; image = 00474; x =  823; y = 719; confidence = 0.29; MISS
scale_factor = 1.00; image = 00474; x =  883; y = 716; confidence = 0.16; MISS
scale_factor = 1.00; image = 00474; x = 1014; y = 718; confidence = 0.27; MISS
scale_factor = 1.00; image = 00474; x = 1076; y = 766; confidence = 0.35; MISS
scale_factor = 1.00; image = 00474; x = 1249; y = 664; confidence = 0.31; MISS
scale_factor = 1.00; image = 00474; x = 1312; y = 664; confidence = 0.36; MISS
### Current Image = 00467; Traffic signs searched =   59; Traffic signs found =   56; Best confidence = 0.992069; Percentage found = 94.92; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00468.ppm
scale_factor = 1.00; image = 00475; x =  119; y = 135; confidence = 0.64; MISS
scale_factor = 1.00; image = 00475; x =  187; y =  77; confidence = 0.53; MISS
scale_factor = 1.00; image = 00475; x =  332; y =  18; confidence = 0.66; MISS
scale_factor = 1.00; image = 00475; x =  370; y = 107; confidence = 0.38; MISS
scale_factor = 1.00; image = 00475; x =  507; y = 102; confidence = 0.46; MISS
scale_factor = 1.00; image = 00475; x =  627; y = 150; confidence = 0.56; MISS
scale_factor = 1.00; image = 00475; x =  644; y = 161; confidence = 0.68; MISS
scale_factor = 1.00; image = 00475; x =  780; y = 121; confidence = 0.37; MISS
scale_factor = 1.00; image = 00475; x =  907; y = 106; confidence = 0.30; MISS
scale_factor = 1.00; image = 00475; x = 1038; y = 121; confidence = 0.44; MISS
scale_factor = 1.00; image = 00475; x = 1123; y = 127; confidence = 0.44; MISS
scale_factor = 1.00; image = 00475; x = 1209; y = 101; confidence = 0.44; MISS
scale_factor = 1.00; image = 00475; x = 1299; y = 122; confidence = 0.59; MISS
scale_factor = 1.00; image = 00475; x =  122; y = 206; confidence = 0.61; MISS
scale_factor = 1.00; image = 00475; x =  174; y = 217; confidence = 0.46; MISS
scale_factor = 1.00; image = 00475; x =  287; y = 233; confidence = 0.53; MISS
scale_factor = 1.00; image = 00475; x =  363; y = 191; confidence = 0.49; MISS
scale_factor = 1.00; image = 00475; x =  552; y = 279; confidence = 0.50; MISS
scale_factor = 1.00; image = 00475; x =  592; y = 196; confidence = 0.32; MISS
scale_factor = 1.00; image = 00475; x =  644; y = 169; confidence = 0.66; MISS
scale_factor = 1.00; image = 00475; x =  845; y = 231; confidence = 0.68; MISS
scale_factor = 1.00; image = 00475; x =  930; y = 201; confidence = 0.57; MISS
scale_factor = 1.00; image = 00475; x = 1009; y = 226; confidence = 0.50; MISS
scale_factor = 1.00; image = 00468; x = 1150; y = 277; confidence = 1.00; HIT ***
scale_factor = 1.00; image = 00468; x = 1154; y = 272; confidence = 0.96; HIT ***
scale_factor = 1.00; image = 00475; x = 1305; y = 123; confidence = 0.53; MISS
scale_factor = 1.00; image = 00475; x =  104; y = 313; confidence = 0.36; MISS
scale_factor = 1.00; image = 00475; x =  200; y = 303; confidence = 0.31; MISS
scale_factor = 1.00; image = 00475; x =  311; y = 296; confidence = 0.37; MISS
scale_factor = 1.00; image = 00475; x =  464; y = 336; confidence = 0.77; MISS
scale_factor = 1.00; image = 00475; x =  500; y = 300; confidence = 0.49; MISS
scale_factor = 1.00; image = 00475; x =  589; y = 309; confidence = 0.49; MISS
scale_factor = 1.00; image = 00475; x =  734; y = 290; confidence = 0.45; MISS
scale_factor = 1.00; image = 00475; x =  846; y = 231; confidence = 0.68; MISS
scale_factor = 1.00; image = 00475; x =  909; y = 277; confidence = 0.50; MISS
scale_factor = 1.00; image = 00475; x = 1018; y = 347; confidence = 0.50; MISS
scale_factor = 1.00; image = 00468; x = 1153; y = 271; confidence = 0.97; HIT ***
scale_factor = 1.00; image = 00468; x = 1154; y = 274; confidence = 0.96; HIT ***
scale_factor = 1.00; image = 00475; x = 1300; y = 300; confidence = 0.25; MISS
scale_factor = 1.00; image = 00475; x =  103; y = 412; confidence = 0.39; MISS
scale_factor = 1.00; image = 00475; x =  198; y = 384; confidence = 0.54; MISS
scale_factor = 1.00; image = 00475; x =  296; y = 404; confidence = 0.63; MISS
scale_factor = 1.00; image = 00475; x =  389; y = 389; confidence = 0.62; MISS
scale_factor = 1.00; image = 00475; x =  486; y = 392; confidence = 0.62; MISS
scale_factor = 1.00; image = 00475; x =  540; y = 385; confidence = 0.64; MISS
scale_factor = 1.00; image = 00475; x =  680; y = 375; confidence = 0.52; MISS
scale_factor = 1.00; image = 00475; x =  800; y = 400; confidence = 0.24; MISS
scale_factor = 1.00; image = 00475; x =  890; y = 381; confidence = 0.42; MISS
scale_factor = 1.00; image = 00475; x = 1000; y = 407; confidence = 0.21; MISS
scale_factor = 1.00; image = 00475; x = 1091; y = 367; confidence = 0.54; MISS
scale_factor = 1.00; image = 00475; x = 1199; y = 407; confidence = 0.63; MISS
scale_factor = 1.00; image = 00475; x = 1315; y = 417; confidence = 0.53; MISS
scale_factor = 1.00; image = 00475; x =   87; y = 500; confidence = 0.60; MISS
scale_factor = 1.00; image = 00475; x =  235; y = 502; confidence = 0.67; MISS
scale_factor = 1.00; image = 00475; x =  278; y = 495; confidence = 0.46; MISS
scale_factor = 1.00; image = 00475; x =  373; y = 500; confidence = 0.63; MISS
scale_factor = 1.00; image = 00475; x =  475; y = 471; confidence = 0.67; MISS
scale_factor = 1.00; image = 00475; x =  520; y = 464; confidence = 0.68; MISS
scale_factor = 1.00; image = 00475; x =  693; y = 445; confidence = 0.46; MISS
scale_factor = 1.00; image = 00475; x =  818; y = 447; confidence = 0.34; MISS
scale_factor = 1.00; image = 00475; x =  945; y = 460; confidence = 0.37; MISS
scale_factor = 1.00; image = 00475; x = 1024; y = 505; confidence = 0.16; MISS
scale_factor = 1.00; image = 00475; x = 1135; y = 460; confidence = 0.38; MISS
scale_factor = 1.00; image = 00475; x = 1193; y = 505; confidence = 0.37; MISS
scale_factor = 1.00; image = 00475; x = 1326; y = 500; confidence = 0.62; MISS
scale_factor = 1.00; image = 00475; x =  111; y = 600; confidence = 0.44; MISS
scale_factor = 1.00; image = 00475; x =  183; y = 580; confidence = 0.42; MISS
scale_factor = 1.00; image = 00475; x =  278; y = 593; confidence = 0.66; MISS
scale_factor = 1.00; image = 00475; x =  400; y = 606; confidence = 0.68; MISS
scale_factor = 1.00; image = 00475; x =  459; y = 560; confidence = 0.57; MISS
scale_factor = 1.00; image = 00475; x =  605; y = 618; confidence = 0.15; MISS
scale_factor = 1.00; image = 00475; x =  702; y = 599; confidence = 0.27; MISS
scale_factor = 1.00; image = 00475; x =  797; y = 610; confidence = 0.14; MISS
scale_factor = 1.00; image = 00475; x =  887; y = 575; confidence = 0.19; MISS
scale_factor = 1.00; image = 00475; x = 1012; y = 541; confidence = 0.26; MISS
scale_factor = 1.00; image = 00475; x = 1108; y = 605; confidence = 0.40; MISS
scale_factor = 1.00; image = 00475; x = 1200; y = 603; confidence = 0.13; MISS
scale_factor = 1.00; image = 00475; x = 1313; y = 605; confidence = 0.68; MISS
scale_factor = 1.00; image = 00475; x =  185; y = 686; confidence = 0.65; MISS
scale_factor = 1.00; image = 00475; x =  184; y = 684; confidence = 0.65; MISS
scale_factor = 1.00; image = 00475; x =  304; y = 693; confidence = 0.64; MISS
scale_factor = 1.00; image = 00475; x =  387; y = 703; confidence = 0.65; MISS
scale_factor = 1.00; image = 00475; x =  535; y = 744; confidence = 0.52; MISS
scale_factor = 1.00; image = 00475; x =  630; y = 735; confidence = 0.29; MISS
scale_factor = 1.00; image = 00475; x =  630; y = 733; confidence = 0.31; MISS
scale_factor = 1.00; image = 00475; x =  867; y = 655; confidence = 0.25; MISS
scale_factor = 1.00; image = 00475; x =  846; y = 656; confidence = 0.17; MISS
scale_factor = 1.00; image = 00475; x = 1007; y = 703; confidence = 0.13; MISS
scale_factor = 1.00; image = 00475; x = 1102; y = 697; confidence = 0.17; MISS
scale_factor = 1.00; image = 00475; x = 1282; y = 649; confidence = 0.37; MISS
scale_factor = 1.00; image = 00475; x = 1314; y = 679; confidence = 0.57; MISS
### Current Image = 00468; Traffic signs searched =   60; Traffic signs found =   57; Best confidence = 1.000000; Percentage found = 95.00; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00473.ppm
scale_factor = 1.00; image = 00479; x =  100; y = 100; confidence = 0.39; MISS
scale_factor = 1.00; image = 00479; x =  163; y =  24; confidence = 0.61; MISS
scale_factor = 1.00; image = 00479; x =  352; y = 104; confidence = 0.55; MISS
scale_factor = 1.00; image = 00479; x =  414; y = 137; confidence = 0.75; MISS
scale_factor = 1.00; image = 00479; x =  456; y = 144; confidence = 0.64; MISS
scale_factor = 1.00; image = 00479; x =  594; y = 125; confidence = 0.47; MISS
scale_factor = 1.00; image = 00479; x =  732; y = 100; confidence = 0.37; MISS
scale_factor = 1.00; image = 00479; x =  825; y = 119; confidence = 0.49; MISS
scale_factor = 1.00; image = 00479; x =  927; y =  89; confidence = 0.61; MISS
scale_factor = 1.00; image = 00479; x = 1008; y = 170; confidence = 0.62; MISS
scale_factor = 1.00; image = 00479; x = 1124; y = 100; confidence = 0.55; MISS
scale_factor = 1.00; image = 00479; x = 1219; y =  98; confidence = 0.55; MISS
scale_factor = 1.00; image = 00479; x = 1314; y = 169; confidence = 0.57; MISS
scale_factor = 1.00; image = 00479; x =  102; y = 187; confidence = 0.49; MISS
scale_factor = 1.00; image = 00479; x =  206; y = 162; confidence = 0.56; MISS
scale_factor = 1.00; image = 00479; x =  259; y = 188; confidence = 0.45; MISS
scale_factor = 1.00; image = 00479; x =  439; y = 142; confidence = 0.65; MISS
scale_factor = 1.00; image = 00473; x =  514; y = 257; confidence = 0.82; HIT ***
scale_factor = 1.00; image = 00473; x =  528; y = 246; confidence = 0.76; HIT ***
scale_factor = 1.00; image = 00479; x =  789; y = 169; confidence = 0.53; MISS
scale_factor = 1.00; image = 00479; x =  800; y = 206; confidence = 0.40; MISS
scale_factor = 1.00; image = 00479; x =  879; y = 199; confidence = 0.39; MISS
scale_factor = 1.00; image = 00479; x =  988; y = 170; confidence = 0.63; MISS
scale_factor = 1.00; image = 00473; x = 1161; y = 272; confidence = 0.80; HIT ***
scale_factor = 1.00; image = 00473; x = 1170; y = 272; confidence = 0.80; HIT ***
scale_factor = 1.00; image = 00479; x = 1285; y = 190; confidence = 0.52; MISS
scale_factor = 1.00; image = 00479; x =   93; y = 303; confidence = 0.44; MISS
scale_factor = 1.00; image = 00479; x =  200; y = 306; confidence = 0.51; MISS
scale_factor = 1.00; image = 00479; x =  277; y = 311; confidence = 0.57; MISS
scale_factor = 1.00; image = 00479; x =  403; y = 310; confidence = 0.60; MISS
scale_factor = 1.00; image = 00473; x =  511; y = 257; confidence = 0.79; HIT ***
scale_factor = 1.00; image = 00479; x =  582; y = 298; confidence = 0.39; MISS
scale_factor = 1.00; image = 00479; x =  697; y = 300; confidence = 0.32; MISS
scale_factor = 1.00; image = 00479; x =  860; y = 232; confidence = 0.25; MISS
scale_factor = 1.00; image = 00479; x =  900; y = 300; confidence = 0.31; MISS
scale_factor = 1.00; image = 00479; x = 1007; y = 303; confidence = 0.38; MISS
scale_factor = 1.00; image = 00473; x = 1159; y = 285; confidence = 0.74; HIT ***
scale_factor = 1.00; image = 00473; x = 1175; y = 274; confidence = 0.72; HIT ***
scale_factor = 1.00; image = 00479; x = 1317; y = 308; confidence = 0.67; MISS
scale_factor = 1.00; image = 00479; x =   86; y = 397; confidence = 0.69; MISS
scale_factor = 1.00; image = 00479; x =  210; y = 404; confidence = 0.50; MISS
scale_factor = 1.00; image = 00479; x =  303; y = 401; confidence = 0.40; MISS
scale_factor = 1.00; image = 00479; x =  402; y = 409; confidence = 0.41; MISS
scale_factor = 1.00; image = 00479; x =  474; y = 412; confidence = 0.37; MISS
scale_factor = 1.00; image = 00479; x =  600; y = 400; confidence = 0.16; MISS
scale_factor = 1.00; image = 00479; x =  707; y = 333; confidence = 0.49; MISS
scale_factor = 1.00; image = 00479; x =  820; y = 376; confidence = 0.45; MISS
scale_factor = 1.00; image = 00479; x =  907; y = 410; confidence = 0.35; MISS
scale_factor = 1.00; image = 00479; x = 1062; y = 460; confidence = 0.74; MISS
scale_factor = 1.00; image = 00479; x = 1066; y = 464; confidence = 0.73; MISS
scale_factor = 1.00; image = 00479; x = 1197; y = 394; confidence = 0.62; MISS
scale_factor = 1.00; image = 00479; x = 1321; y = 424; confidence = 0.48; MISS
