# Please wait, building network...
# 0.075 # 0.124 # 0.075 
# 0.124 # 0.204 # 0.124 
# 0.075 # 0.124 # 0.075 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.002 # 0.010 # 0.029 # 0.057 # 0.071 # 0.057 # 0.029 # 0.010 # 0.002 
# 0.002 # 0.008 # 0.023 # 0.046 # 0.057 # 0.046 # 0.023 # 0.008 # 0.002 
# 0.001 # 0.004 # 0.012 # 0.023 # 0.029 # 0.023 # 0.012 # 0.004 # 0.001 
# 0.000 # 0.001 # 0.004 # 0.008 # 0.010 # 0.008 # 0.004 # 0.001 # 0.000 
# 0.000 # 0.000 # 0.001 # 0.002 # 0.002 # 0.002 # 0.001 # 0.000 # 0.000 
Locale set to C.
Number of images with traffic signs within criterion = 56
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
''Image file name: /home/alberto/TIAGO/haar_competition/test_full/00004.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00019.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00057.ppm
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00065.ppm
delta = 134
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00075.ppm
scale_factor = 0.75; image = 00082; x =  154; y = 180; confidence = 0.55; MISS
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00413.ppm
scale_factor = 0.75; image = 00421; x =  104; y = 166; confidence = 0.47; MISS
scale_factor = 0.75; image = 00421; x =  375; y = 126; confidence = 0.72; MISS
scale_factor = 0.75; image = 00421; x =  375; y = 124; confidence = 0.71; MISS
scale_factor = 0.75; image = 00421; x =  550; y = 126; confidence = 0.65; MISS
scale_factor = 0.75; image = 00421; x =  550; y = 124; confidence = 0.60; MISS
scale_factor = 0.75; image = 00421; x =  879; y =  62; confidence = 0.48; MISS
scale_factor = 0.75; image = 00421; x =  941; y = 140; confidence = 0.10; MISS
scale_factor = 0.75; image = 00421; x = 1079; y = 131; confidence = 0.39; MISS
scale_factor = 0.75; image = 00421; x = 1196; y = 160; confidence = 0.39; MISS
scale_factor = 0.75; image = 00421; x = 1302; y = 166; confidence = 0.36; MISS
scale_factor = 0.75; image = 00421; x =  144; y = 350; confidence = 0.69; MISS
scale_factor = 0.75; image = 00421; x =  307; y = 220; confidence = 0.35; MISS
scale_factor = 0.75; image = 00421; x =  420; y = 257; confidence = 0.22; MISS
scale_factor = 0.75; image = 00421; x =  582; y = 152; confidence = 0.44; MISS
scale_factor = 0.75; image = 00421; x =  571; y = 206; confidence = 0.51; MISS
scale_factor = 0.75; image = 00421; x =  926; y = 264; confidence = 0.53; MISS
scale_factor = 0.75; image = 00421; x =  938; y = 268; confidence = 0.45; MISS
scale_factor = 0.75; image = 00413; x = 1068; y = 295; confidence = 0.95; HIT ***
scale_factor = 0.75; image = 00421; x = 1198; y = 253; confidence = 0.44; MISS
scale_factor = 0.75; image = 00421; x = 1278; y = 246; confidence = 0.42; MISS
scale_factor = 0.75; image = 00421; x =  141; y = 359; confidence = 0.42; MISS
scale_factor = 0.75; image = 00421; x =  228; y = 340; confidence = 0.43; MISS
scale_factor = 0.75; image = 00421; x =  340; y = 464; confidence = 0.27; MISS
scale_factor = 0.75; image = 00421; x =  612; y = 498; confidence = 0.49; MISS
scale_factor = 0.75; image = 00421; x =  608; y = 498; confidence = 0.52; MISS
scale_factor = 0.75; image = 00421; x =  789; y = 410; confidence = 0.23; MISS
scale_factor = 0.75; image = 00421; x = 1034; y = 432; confidence = 0.46; MISS
scale_factor = 0.75; image = 00413; x = 1053; y = 304; confidence = 0.96; HIT ***
scale_factor = 0.75; image = 00421; x = 1273; y = 473; confidence = 0.39; MISS
scale_factor = 0.75; image = 00421; x = 1328; y = 418; confidence = 0.32; MISS
scale_factor = 0.75; image = 00421; x =   44; y = 480; confidence = 0.52; MISS
scale_factor = 0.75; image = 00421; x =  296; y = 547; confidence = 0.35; MISS
scale_factor = 0.75; image = 00421; x =  450; y = 516; confidence = 0.37; MISS
scale_factor = 0.75; image = 00421; x =  618; y = 496; confidence = 0.51; MISS
scale_factor = 0.75; image = 00421; x =  607; y = 497; confidence = 0.49; MISS
scale_factor = 0.75; image = 00421; x =  808; y = 536; confidence = 0.39; MISS
scale_factor = 0.75; image = 00421; x = 1013; y = 550; confidence = 0.10; MISS
scale_factor = 0.75; image = 00421; x = 1091; y = 547; confidence = 0.07; MISS
scale_factor = 0.75; image = 00421; x = 1246; y = 490; confidence = 0.37; MISS
scale_factor = 0.75; image = 00421; x = 1285; y = 571; confidence = 0.35; MISS
scale_factor = 0.75; image = 00421; x =   38; y = 591; confidence = 0.42; MISS
scale_factor = 0.75; image = 00421; x =  290; y = 736; confidence = 0.45; MISS
scale_factor = 0.75; image = 00421; x =  288; y = 729; confidence = 0.36; MISS
scale_factor = 0.75; image = 00421; x =  544; y = 656; confidence = 0.06; MISS
scale_factor = 0.75; image = 00421; x =  644; y = 667; confidence = 0.37; MISS
scale_factor = 0.75; image = 00421; x =  902; y = 725; confidence = 0.35; MISS
scale_factor = 0.75; image = 00421; x =  978; y = 642; confidence = 0.46; MISS
scale_factor = 0.75; image = 00421; x =  961; y = 614; confidence = 0.44; MISS
scale_factor = 0.75; image = 00421; x = 1254; y = 690; confidence = 0.30; MISS
scale_factor = 0.75; image = 00421; x = 1286; y = 570; confidence = 0.35; MISS
### Current Image = 00413; Traffic signs searched =   55; Traffic signs found =   54; Best confidence = 0.963230; Percentage found = 98.18; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00414.ppm
scale_factor = 0.75; image = 00422; x =  107; y = 185; confidence = 0.50; MISS
scale_factor = 0.75; image = 00422; x =  257; y =  20; confidence = 0.31; MISS
scale_factor = 0.75; image = 00422; x =  391; y = 197; confidence = 0.39; MISS
scale_factor = 0.75; image = 00422; x =  590; y = 174; confidence = 0.61; MISS
scale_factor = 0.75; image = 00422; x =  588; y = 172; confidence = 0.66; MISS
scale_factor = 0.75; image = 00422; x =  780; y = 145; confidence = 0.36; MISS
scale_factor = 0.75; image = 00422; x =  942; y = 122; confidence = 0.34; MISS
scale_factor = 0.75; image = 00422; x = 1066; y = 146; confidence = 0.54; MISS
scale_factor = 0.75; image = 00422; x = 1218; y = 172; confidence = 0.48; MISS
scale_factor = 0.75; image = 00422; x = 1280; y = 228; confidence = 0.52; MISS
scale_factor = 0.75; image = 00422; x =  142; y = 280; confidence = 0.55; MISS
scale_factor = 0.75; image = 00422; x =  272; y = 298; confidence = 0.50; MISS
scale_factor = 0.75; image = 00422; x =  402; y = 268; confidence = 0.02; MISS
scale_factor = 0.75; image = 00422; x =  594; y = 173; confidence = 0.62; MISS
scale_factor = 0.75; image = 00422; x =  748; y = 194; confidence = 0.11; MISS
scale_factor = 0.75; image = 00422; x =  839; y = 304; confidence = 0.45; MISS
scale_factor = 0.75; image = 00422; x =  870; y = 287; confidence = 0.61; MISS
scale_factor = 0.75; image = 00414; x = 1054; y = 347; confidence = 0.90; HIT ***
scale_factor = 0.75; image = 00422; x = 1281; y = 230; confidence = 0.49; MISS
scale_factor = 0.75; image = 00422; x = 1338; y = 266; confidence = 0.08; MISS
scale_factor = 0.75; image = 00422; x =  123; y = 375; confidence = 0.61; MISS
scale_factor = 0.75; image = 00422; x =  200; y = 421; confidence = 0.46; MISS
scale_factor = 0.75; image = 00422; x =  390; y = 368; confidence = 0.42; MISS
scale_factor = 0.75; image = 00422; x =  501; y = 526; confidence = 0.00; MISS
scale_factor = 0.75; image = 00422; x =  663; y = 524; confidence = 0.00; MISS
scale_factor = 0.75; image = 00422; x =  769; y = 526; confidence = 0.30; MISS
scale_factor = 0.75; image = 00414; x = 1050; y = 346; confidence = 0.88; HIT ***
scale_factor = 0.75; image = 00414; x = 1057; y = 347; confidence = 0.87; HIT ***
scale_factor = 0.75; image = 00422; x = 1242; y = 330; confidence = 0.51; MISS
scale_factor = 0.75; image = 00422; x = 1332; y = 436; confidence = 0.53; MISS
scale_factor = 0.75; image = 00422; x =  122; y = 524; confidence = 0.37; MISS
scale_factor = 0.75; image = 00422; x =  173; y = 450; confidence = 0.32; MISS
scale_factor = 0.75; image = 00422; x =  360; y = 608; confidence = 0.03; MISS
scale_factor = 0.75; image = 00422; x =  584; y = 563; confidence = 0.19; MISS
scale_factor = 0.75; image = 00422; x =  690; y = 539; confidence = 0.06; MISS
scale_factor = 0.75; image = 00422; x =  794; y = 529; confidence = 0.32; MISS
scale_factor = 0.75; image = 00422; x =  907; y = 542; confidence = 0.00; MISS
scale_factor = 0.75; image = 00422; x = 1078; y = 542; confidence = 0.19; MISS
scale_factor = 0.75; image = 00422; x = 1126; y = 558; confidence = 0.42; MISS
scale_factor = 0.75; image = 00422; x = 1329; y = 559; confidence = 0.47; MISS
scale_factor = 0.75; image = 00422; x =   99; y = 622; confidence = 0.27; MISS
scale_factor = 0.75; image = 00422; x =  257; y = 698; confidence = 0.00; MISS
scale_factor = 0.75; image = 00422; x =  354; y = 595; confidence = 0.11; MISS
scale_factor = 0.75; image = 00422; x =  559; y = 681; confidence = 0.01; MISS
scale_factor = 0.75; image = 00422; x =  662; y = 757; confidence = 0.04; MISS
scale_factor = 0.75; image = 00422; x =  843; y = 676; confidence = 0.45; MISS
scale_factor = 0.75; image = 00422; x =  868; y = 659; confidence = 0.39; MISS
scale_factor = 0.75; image = 00422; x = 1008; y = 659; confidence = 0.20; MISS
scale_factor = 0.75; image = 00422; x = 1260; y = 722; confidence = 0.43; MISS
scale_factor = 0.75; image = 00422; x = 1329; y = 556; confidence = 0.46; MISS
### Current Image = 00414; Traffic signs searched =   56; Traffic signs found =   55; Best confidence = 0.895458; Percentage found = 98.21; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00419.ppm
scale_factor = 0.75; image = 00425; x =  118; y = 156; confidence = 0.59; MISS
scale_factor = 0.75; image = 00425; x =  202; y = 152; confidence = 0.69; MISS
scale_factor = 0.75; image = 00425; x =  342; y = 132; confidence = 0.48; MISS
scale_factor = 0.75; image = 00425; x =  533; y = 134; confidence = 0.38; MISS
scale_factor = 0.75; image = 00425; x =  654; y = 161; confidence = 0.41; MISS
scale_factor = 0.75; image = 00425; x =  832; y = 126; confidence = 0.22; MISS
scale_factor = 0.75; image = 00425; x =  930; y = 176; confidence = 0.24; MISS
scale_factor = 0.75; image = 00425; x = 1091; y = 161; confidence = 0.39; MISS
scale_factor = 0.75; image = 00425; x = 1210; y = 150; confidence = 0.26; MISS
scale_factor = 0.75; image = 00425; x = 1340; y = 134; confidence = 0.18; MISS
scale_factor = 0.75; image = 00425; x =  189; y = 156; confidence = 0.59; MISS
scale_factor = 0.75; image = 00425; x =  314; y = 164; confidence = 0.15; MISS
scale_factor = 0.75; image = 00425; x =  395; y = 220; confidence = 0.53; MISS
scale_factor = 0.75; image = 00425; x =  584; y = 248; confidence = 0.58; MISS
scale_factor = 0.75; image = 00425; x =  583; y = 246; confidence = 0.58; MISS
scale_factor = 0.75; image = 00425; x =  819; y = 232; confidence = 0.29; MISS
scale_factor = 0.75; image = 00419; x = 1010; y = 278; confidence = 0.88; HIT ***
scale_factor = 0.75; image = 00419; x =  992; y = 294; confidence = 0.90; HIT ***
scale_factor = 0.75; image = 00425; x = 1187; y = 290; confidence = 0.20; MISS
scale_factor = 0.75; image = 00425; x = 1312; y = 268; confidence = 0.43; MISS
scale_factor = 0.75; image = 00425; x =  137; y = 410; confidence = 0.24; MISS
scale_factor = 0.75; image = 00425; x =  287; y = 406; confidence = 0.01; MISS
scale_factor = 0.75; image = 00425; x =  417; y = 402; confidence = 0.34; MISS
scale_factor = 0.75; image = 00425; x =  522; y = 396; confidence = 0.27; MISS
scale_factor = 0.75; image = 00425; x =  677; y = 405; confidence = 0.23; MISS
scale_factor = 0.75; image = 00425; x =  772; y = 382; confidence = 0.54; MISS
scale_factor = 0.75; image = 00419; x =  996; y = 295; confidence = 0.94; HIT ***
scale_factor = 0.75; image = 00419; x =  997; y = 298; confidence = 0.91; HIT ***
scale_factor = 0.75; image = 00425; x = 1212; y = 432; confidence = 0.34; MISS
scale_factor = 0.75; image = 00425; x = 1337; y = 391; confidence = 0.36; MISS
scale_factor = 0.75; image = 00425; x =  115; y = 494; confidence = 0.14; MISS
scale_factor = 0.75; image = 00425; x =  270; y = 542; confidence = 0.02; MISS
scale_factor = 0.75; image = 00425; x =  474; y = 602; confidence = 0.60; MISS
scale_factor = 0.75; image = 00425; x =  466; y = 599; confidence = 0.65; MISS
scale_factor = 0.75; image = 00425; x =  664; y = 533; confidence = 0.48; MISS
scale_factor = 0.75; image = 00425; x =  804; y = 529; confidence = 0.28; MISS
scale_factor = 0.75; image = 00425; x =  978; y = 562; confidence = 0.49; MISS
scale_factor = 0.75; image = 00425; x = 1088; y = 567; confidence = 0.60; MISS
scale_factor = 0.75; image = 00425; x = 1172; y = 536; confidence = 0.36; MISS
scale_factor = 0.75; image = 00425; x = 1324; y = 542; confidence = 0.36; MISS
scale_factor = 0.75; image = 00425; x =  145; y = 770; confidence = 0.20; MISS
scale_factor = 0.75; image = 00425; x =  197; y = 673; confidence = 0.15; MISS
scale_factor = 0.75; image = 00425; x =  469; y = 600; confidence = 0.66; MISS
scale_factor = 0.75; image = 00425; x =  534; y = 693; confidence = 0.51; MISS
scale_factor = 0.75; image = 00425; x =  680; y = 646; confidence = 0.28; MISS
scale_factor = 0.75; image = 00425; x =  802; y = 662; confidence = 0.06; MISS
scale_factor = 0.75; image = 00425; x =  954; y = 712; confidence = 0.17; MISS
scale_factor = 0.75; image = 00425; x = 1054; y = 647; confidence = 0.44; MISS
scale_factor = 0.75; image = 00425; x = 1221; y = 700; confidence = 0.38; MISS
scale_factor = 0.75; image = 00425; x = 1318; y = 749; confidence = 0.07; MISS
### Current Image = 00419; Traffic signs searched =   57; Traffic signs found =   56; Best confidence = 0.943043; Percentage found = 98.25; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00425.ppm
scale_factor = 0.75; image = 00432; x =  145; y = 149; confidence = 0.37; MISS
scale_factor = 0.75; image = 00432; x =  272; y = 106; confidence = 0.49; MISS
scale_factor = 0.75; image = 00432; x =  388; y = 128; confidence = 0.10; MISS
scale_factor = 0.75; image = 00432; x =  536; y = 136; confidence = 0.47; MISS
scale_factor = 0.75; image = 00432; x =  547; y = 156; confidence = 0.34; MISS
scale_factor = 0.75; image = 00432; x =  800; y = 145; confidence = 0.63; MISS
scale_factor = 0.75; image = 00432; x =  890; y = 138; confidence = 0.59; MISS
scale_factor = 0.75; image = 00432; x = 1048; y = 145; confidence = 0.51; MISS
scale_factor = 0.75; image = 00432; x = 1242; y = 180; confidence = 0.40; MISS
scale_factor = 0.75; image = 00432; x = 1322; y = 192; confidence = 0.53; MISS
scale_factor = 0.75; image = 00432; x =   90; y = 194; confidence = 0.67; MISS
scale_factor = 0.75; image = 00425; x =  323; y = 271; confidence = 0.79; HIT ***
scale_factor = 0.75; image = 00425; x =  324; y = 272; confidence = 0.76; HIT ***
scale_factor = 0.75; image = 00432; x =  554; y = 156; confidence = 0.58; MISS
scale_factor = 0.75; image = 00432; x =  664; y = 169; confidence = 0.32; MISS
scale_factor = 0.75; image = 00425; x =  922; y = 279; confidence = 0.60; HIT ***
scale_factor = 0.75; image = 00425; x =  918; y = 253; confidence = 0.75; HIT ***
scale_factor = 0.75; image = 00432; x = 1054; y = 388; confidence = 0.05; MISS
scale_factor = 0.75; image = 00432; x = 1203; y = 265; confidence = 0.38; MISS
scale_factor = 0.75; image = 00432; x = 1329; y = 192; confidence = 0.57; MISS
scale_factor = 0.75; image = 00432; x =   79; y = 358; confidence = 0.49; MISS
scale_factor = 0.75; image = 00432; x =  290; y = 457; confidence = 0.33; MISS
scale_factor = 0.75; image = 00432; x =  355; y = 464; confidence = 0.03; MISS
scale_factor = 0.75; image = 00432; x =  488; y = 359; confidence = 0.48; MISS
scale_factor = 0.75; image = 00432; x =  697; y = 406; confidence = 0.38; MISS
scale_factor = 0.75; image = 00432; x =  792; y = 376; confidence = 0.10; MISS
scale_factor = 0.75; image = 00432; x =  973; y = 379; confidence = 0.21; MISS
scale_factor = 0.75; image = 00432; x = 1021; y = 399; confidence = 0.07; MISS
scale_factor = 0.75; image = 00432; x = 1191; y = 430; confidence = 0.37; MISS
scale_factor = 0.75; image = 00432; x = 1310; y = 428; confidence = 0.04; MISS
scale_factor = 0.75; image = 00432; x =  120; y = 478; confidence = 0.47; MISS
scale_factor = 0.75; image = 00432; x =  260; y = 488; confidence = 0.37; MISS
scale_factor = 0.75; image = 00432; x =  465; y = 514; confidence = 0.31; MISS
scale_factor = 0.75; image = 00432; x =  462; y = 514; confidence = 0.11; MISS
scale_factor = 0.75; image = 00432; x =  651; y = 494; confidence = 0.43; MISS
scale_factor = 0.75; image = 00432; x =  770; y = 542; confidence = 0.00; MISS
scale_factor = 0.75; image = 00432; x =  938; y = 536; confidence = 0.32; MISS
scale_factor = 0.75; image = 00432; x = 1187; y = 506; confidence = 0.48; MISS
scale_factor = 0.75; image = 00432; x = 1183; y = 509; confidence = 0.51; MISS
scale_factor = 0.75; image = 00432; x = 1266; y = 592; confidence = 0.39; MISS
scale_factor = 0.75; image = 00432; x =  178; y = 713; confidence = 0.00; MISS
scale_factor = 0.75; image = 00432; x =  283; y = 648; confidence = 0.30; MISS
scale_factor = 0.75; image = 00432; x =  442; y = 672; confidence = 0.46; MISS
scale_factor = 0.75; image = 00432; x =  482; y = 702; confidence = 0.35; MISS
scale_factor = 0.75; image = 00432; x =  674; y = 630; confidence = 0.34; MISS
scale_factor = 0.75; image = 00432; x =  760; y = 634; confidence = 0.32; MISS
scale_factor = 0.75; image = 00432; x =  978; y = 552; confidence = 0.17; MISS
scale_factor = 0.75; image = 00432; x =  988; y = 640; confidence = 0.27; MISS
scale_factor = 0.75; image = 00432; x = 1206; y = 670; confidence = 0.17; MISS
scale_factor = 0.75; image = 00432; x = 1258; y = 591; confidence = 0.23; MISS
### Current Image = 00425; Traffic signs searched =   58; Traffic signs found =   57; Best confidence = 0.596972; Percentage found = 98.28; HIT
### Current Image = 00425; Traffic signs searched =   59; Traffic signs found =   58; Best confidence = 0.754867; Percentage found = 98.31; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00441.ppm
scale_factor = 0.75; image = 00445; x =  144; y = 122; confidence = 0.27; MISS
scale_factor = 0.75; image = 00445; x =  292; y = 114; confidence = 0.63; MISS
scale_factor = 0.75; image = 00445; x =  457; y =  66; confidence = 0.55; MISS
scale_factor = 0.75; image = 00445; x =  481; y =  84; confidence = 0.52; MISS
scale_factor = 0.75; image = 00445; x =  611; y = 198; confidence = 0.46; MISS
scale_factor = 0.75; image = 00445; x =  804; y = 134; confidence = 0.16; MISS
scale_factor = 0.75; image = 00445; x =  910; y =  59; confidence = 0.55; MISS
scale_factor = 0.75; image = 00441; x = 1088; y = 241; confidence = 0.95; HIT ***
scale_factor = 0.75; image = 00445; x = 1187; y = 140; confidence = 0.23; MISS
scale_factor = 0.75; image = 00445; x = 1290; y = 205; confidence = 0.44; MISS
scale_factor = 0.75; image = 00445; x =  157; y = 209; confidence = 0.41; MISS
scale_factor = 0.75; image = 00445; x =  241; y = 244; confidence = 0.27; MISS
scale_factor = 0.75; image = 00445; x =  356; y = 148; confidence = 0.07; MISS
scale_factor = 0.75; image = 00445; x =  509; y = 218; confidence = 0.25; MISS
scale_factor = 0.75; image = 00445; x =  680; y = 271; confidence = 0.26; MISS
scale_factor = 0.75; image = 00445; x =  858; y = 240; confidence = 0.21; MISS
scale_factor = 0.75; image = 00445; x =  968; y = 182; confidence = 0.32; MISS
scale_factor = 0.75; image = 00441; x = 1094; y = 253; confidence = 0.84; HIT ***
scale_factor = 0.75; image = 00441; x = 1094; y = 254; confidence = 0.84; HIT ***
scale_factor = 0.75; image = 00445; x = 1337; y = 242; confidence = 0.09; MISS
scale_factor = 0.75; image = 00445; x =  185; y = 466; confidence = 0.53; MISS
scale_factor = 0.75; image = 00445; x =  186; y = 465; confidence = 0.54; MISS
scale_factor = 0.75; image = 00445; x =  449; y = 426; confidence = 0.34; MISS
scale_factor = 0.75; image = 00445; x =  560; y = 526; confidence = 0.03; MISS
scale_factor = 0.75; image = 00445; x =  678; y = 521; confidence = 0.53; MISS
scale_factor = 0.75; image = 00445; x =  796; y = 367; confidence = 0.14; MISS
scale_factor = 0.75; image = 00445; x =  968; y = 395; confidence = 0.15; MISS
scale_factor = 0.75; image = 00445; x = 1076; y = 409; confidence = 0.00; MISS
scale_factor = 0.75; image = 00445; x = 1292; y = 364; confidence = 0.55; MISS
scale_factor = 0.75; image = 00445; x = 1337; y = 396; confidence = 0.13; MISS
scale_factor = 0.75; image = 00445; x =   72; y = 449; confidence = 0.47; MISS
scale_factor = 0.75; image = 00445; x =  244; y = 642; confidence = 0.53; MISS
scale_factor = 0.75; image = 00445; x =  382; y = 501; confidence = 0.48; MISS
scale_factor = 0.75; image = 00445; x =  542; y = 505; confidence = 0.43; MISS
scale_factor = 0.75; image = 00445; x =  690; y = 525; confidence = 0.65; MISS
scale_factor = 0.75; image = 00445; x =  797; y = 539; confidence = 0.71; MISS
scale_factor = 0.75; image = 00445; x =  928; y = 548; confidence = 0.73; MISS
scale_factor = 0.75; image = 00445; x = 1064; y = 526; confidence = 0.31; MISS
scale_factor = 0.75; image = 00445; x = 1230; y = 638; confidence = 0.55; MISS
scale_factor = 0.75; image = 00445; x = 1340; y = 536; confidence = 0.23; MISS
scale_factor = 0.75; image = 00445; x =  132; y = 685; confidence = 0.28; MISS
scale_factor = 0.75; image = 00445; x =  292; y = 710; confidence = 0.56; MISS
scale_factor = 0.75; image = 00445; x =  295; y = 709; confidence = 0.64; MISS
scale_factor = 0.75; image = 00445; x =  538; y = 655; confidence = 0.00; MISS
scale_factor = 0.75; image = 00445; x =  716; y = 710; confidence = 0.41; MISS
scale_factor = 0.75; image = 00445; x =  776; y = 548; confidence = 0.08; MISS
scale_factor = 0.75; image = 00445; x =  949; y = 745; confidence = 0.51; MISS
scale_factor = 0.75; image = 00445; x = 1078; y = 752; confidence = 0.48; MISS
scale_factor = 0.75; image = 00445; x = 1230; y = 634; confidence = 0.59; MISS
scale_factor = 0.75; image = 00445; x = 1338; y = 698; confidence = 0.36; MISS
### Current Image = 00441; Traffic signs searched =   60; Traffic signs found =   59; Best confidence = 0.951694; Percentage found = 98.33; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00445.ppm
scale_factor = 0.75; image = 00451; x =  119; y = 138; confidence = 0.61; MISS
scale_factor = 0.75; image = 00451; x =  312; y = 150; confidence = 0.49; MISS
scale_factor = 0.75; image = 00451; x =  406; y = 138; confidence = 0.34; MISS
scale_factor = 0.75; image = 00451; x =  548; y = 131; confidence = 0.60; MISS
scale_factor = 0.75; image = 00451; x =  634; y = 168; confidence = 0.20; MISS
scale_factor = 0.75; image = 00451; x =  802; y = 110; confidence = 0.58; MISS
scale_factor = 0.75; image = 00451; x =  944; y = 136; confidence = 0.29; MISS
scale_factor = 0.75; image = 00451; x = 1068; y = 181; confidence = 0.57; MISS
scale_factor = 0.75; image = 00451; x = 1230; y = 104; confidence = 0.61; MISS
scale_factor = 0.75; image = 00451; x = 1228; y = 100; confidence = 0.63; MISS
scale_factor = 0.75; image = 00445; x =  238; y = 256; confidence = 0.48; HIT ***
scale_factor = 0.75; image = 00445; x =  237; y = 266; confidence = 0.57; HIT ***
scale_factor = 0.75; image = 00451; x =  448; y = 225; confidence = 0.08; MISS
scale_factor = 0.75; image = 00451; x =  524; y = 204; confidence = 0.37; MISS
scale_factor = 0.75; image = 00451; x =  668; y = 256; confidence = 0.44; MISS
scale_factor = 0.75; image = 00451; x =  797; y = 266; confidence = 0.26; MISS
scale_factor = 0.75; image = 00445; x = 1038; y = 282; confidence = 1.00; HIT ***
scale_factor = 0.75; image = 00445; x = 1050; y = 284; confidence = 0.95; HIT ***
scale_factor = 0.75; image = 00451; x = 1208; y = 278; confidence = 0.36; MISS
scale_factor = 0.75; image = 00451; x = 1344; y = 270; confidence = 0.01; MISS
scale_factor = 0.75; image = 00451; x =  134; y = 402; confidence = 0.50; MISS
scale_factor = 0.75; image = 00451; x =  302; y = 382; confidence = 0.50; MISS
scale_factor = 0.75; image = 00451; x =  387; y = 395; confidence = 0.01; MISS
scale_factor = 0.75; image = 00451; x =  550; y = 456; confidence = 0.54; MISS
scale_factor = 0.75; image = 00451; x =  694; y = 388; confidence = 0.50; MISS
scale_factor = 0.75; image = 00451; x =  830; y = 418; confidence = 0.21; MISS
scale_factor = 0.75; image = 00451; x = 1008; y = 355; confidence = 0.42; MISS
scale_factor = 0.75; image = 00445; x = 1045; y = 284; confidence = 0.98; HIT ***
scale_factor = 0.75; image = 00451; x = 1195; y = 413; confidence = 0.50; MISS
scale_factor = 0.75; image = 00451; x = 1340; y = 398; confidence = 0.33; MISS
scale_factor = 0.75; image = 00451; x =  136; y = 538; confidence = 0.10; MISS
scale_factor = 0.75; image = 00451; x =  275; y = 520; confidence = 0.10; MISS
scale_factor = 0.75; image = 00451; x =  412; y = 526; confidence = 0.02; MISS
scale_factor = 0.75; image = 00451; x =  582; y = 444; confidence = 0.38; MISS
scale_factor = 0.75; image = 00451; x =  579; y = 446; confidence = 0.32; MISS
scale_factor = 0.75; image = 00451; x =  815; y = 528; confidence = 0.17; MISS
scale_factor = 0.75; image = 00451; x =  932; y = 546; confidence = 0.39; MISS
scale_factor = 0.75; image = 00451; x = 1054; y = 445; confidence = 0.35; MISS
scale_factor = 0.75; image = 00451; x = 1164; y = 536; confidence = 0.36; MISS
scale_factor = 0.75; image = 00451; x = 1340; y = 546; confidence = 0.01; MISS
scale_factor = 0.75; image = 00451; x =  157; y = 690; confidence = 0.48; MISS
scale_factor = 0.75; image = 00451; x =  157; y = 694; confidence = 0.32; MISS
scale_factor = 0.75; image = 00451; x =  433; y = 599; confidence = 0.07; MISS
scale_factor = 0.75; image = 00451; x =  534; y = 708; confidence = 0.08; MISS
scale_factor = 0.75; image = 00451; x =  689; y = 660; confidence = 0.09; MISS
scale_factor = 0.75; image = 00451; x =  790; y = 670; confidence = 0.29; MISS
scale_factor = 0.75; image = 00451; x =  915; y = 733; confidence = 0.33; MISS
scale_factor = 0.75; image = 00451; x = 1044; y = 659; confidence = 0.32; MISS
scale_factor = 0.75; image = 00451; x = 1224; y = 650; confidence = 0.47; MISS
scale_factor = 0.75; image = 00451; x = 1330; y = 676; confidence = 0.23; MISS
### Current Image = 00445; Traffic signs searched =   61; Traffic signs found =   60; Best confidence = 0.998558; Percentage found = 98.36; HIT
### Current Image = 00445; Traffic signs searched =   62; Traffic signs found =   61; Best confidence = 0.565970; Percentage found = 98.39; HIT
Image file name: /home/alberto/TIAGO/haar_competition/test_full/00478.ppm
scale_factor = 0.75; image = 00483; x =  128; y = 128; confidence = 0.50; MISS
scale_factor = 0.75; image = 00483; x =  270; y = 134; confidence = 0.33; MISS
scale_factor = 0.75; image = 00483; x =  364; y = 152; confidence = 0.57; MISS
scale_factor = 0.75; image = 00483; x =  441; y = 118; confidence = 0.46; MISS
scale_factor = 0.75; image = 00483; x =  697; y = 141; confidence = 0.49; MISS
scale_factor = 0.75; image = 00483; x =  784; y = 156; confidence = 0.52; MISS
scale_factor = 0.75; image = 00483; x =  886; y = 102; confidence = 0.78; MISS
