p = 0.650800; confidence = 0.440000; image = 2; scale_factor = 0.816480; x = 457; y = 243
p = 0.979800; confidence = 0.720000; image = 295; scale_factor = 0.680400; x = 218; y = 291
p = 0.969900; confidence = 0.740000; image = 295; scale_factor = 0.680400; x = 989; y = 355
p = 0.979800; confidence = 0.770000; image = 295; scale_factor = 0.680400; x = 219; y = 292
p = 0.979800; confidence = 0.740000; image = 295; scale_factor = 0.680400; x = 219; y = 288
p = 0.969900; confidence = 0.790000; image = 295; scale_factor = 0.680400; x = 991; y = 360
p = 0.969900; confidence = 0.770000; image = 295; scale_factor = 0.680400; x = 995; y = 358
p = 0.961600; confidence = 0.640000; image = 295; scale_factor = 0.816480; x = 219; y = 283
p = 0.943400; confidence = 0.630000; image = 295; scale_factor = 0.816480; x = 985; y = 349
p = 0.943400; confidence = 0.620000; image = 295; scale_factor = 0.816480; x = 995; y = 353
p = 0.500300; confidence = 0.410000; image = 295; scale_factor = 0.979780; x = 205; y = 303
p = 0.399600; confidence = 0.410000; image = 295; scale_factor = 0.979780; x = 980; y = 354
p = 0.341400; confidence = 0.410000; image = 296; scale_factor = 0.680400; x = 1076; y = 395
p = 0.406500; confidence = 0.410000; image = 296; scale_factor = 1.175730; x = 828; y = 274
p = 0.406500; confidence = 0.440000; image = 296; scale_factor = 1.175730; x = 830; y = 275
p = 0.598400; confidence = 0.440000; image = 298; scale_factor = 0.816480; x = 342; y = 275
p = 0.542200; confidence = 0.430000; image = 298; scale_factor = 0.816480; x = 829; y = 272
p = 0.598400; confidence = 0.480000; image = 298; scale_factor = 0.816480; x = 336; y = 279
p = 0.986500; confidence = 0.740000; image = 298; scale_factor = 0.979780; x = 340; y = 279
p = 0.948700; confidence = 0.680000; image = 298; scale_factor = 0.979780; x = 836; y = 270
p = 0.958800; confidence = 0.680000; image = 298; scale_factor = 0.979780; x = 342; y = 277
p = 0.958800; confidence = 0.660000; image = 298; scale_factor = 0.979780; x = 340; y = 282
p = 0.983100; confidence = 0.770000; image = 298; scale_factor = 0.979780; x = 832; y = 272
p = 0.948700; confidence = 0.630000; image = 298; scale_factor = 0.979780; x = 833; y = 270
p = 0.423000; confidence = 0.400000; image = 298; scale_factor = 1.175730; x = 241; y = 308
p = 0.944600; confidence = 0.670000; image = 298; scale_factor = 1.175730; x = 335; y = 273
p = 0.462900; confidence = 0.460000; image = 298; scale_factor = 1.175730; x = 349; y = 278
p = 0.931200; confidence = 0.680000; image = 298; scale_factor = 1.175730; x = 838; y = 274
p = 1.000000; confidence = 0.810000; image = 298; scale_factor = 1.175730; x = 835; y = 272
p = 0.785900; confidence = 0.570000; image = 298; scale_factor = 1.410880; x = 839; y = 266
p = 0.342000; confidence = 0.410000; image = 299; scale_factor = 0.567000; x = 896; y = 289
p = 0.322200; confidence = 0.540000; image = 299; scale_factor = 0.816480; x = 341; y = 591
